ip.src,ip.dst,frame.time_delta,frame.len,ip.ttl,ip.len,Protocol,label
192.168.64.10,192.168.64.3,2.380394037813277e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,3.529347374232011,46,128,66,TCP,Normal
192.168.64.10,192.168.64.3,12.195040623821535,60,128,80,TCP,Normal
192.168.64.5,192.168.64.1,5.9386663232587145,60,64,80,UDP,Normal
192.168.64.10,192.168.64.3,7.683118591066273e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,3.3563651484983223,98,128,118,UDP,Normal
192.168.64.5,192.168.64.3,2.6346126784783785,46,64,66,TCP,Normal
192.168.64.10,192.168.64.3,18.792338159906137,60,64,80,ICMP,Normal
192.168.64.5,192.168.64.1,19.169641504323078,1514,64,1534,TCP,Normal
192.168.64.12,192.168.64.3,2.9852182686168446e-06,98,64,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,4.345566957314467,60,128,80,TCP,Normal
192.168.64.6,192.168.64.3,18.964736630303985,1514,128,1534,UDP,Normal
192.168.64.7,192.168.64.3,23.485738561289903,98,64,118,UDP,Normal
192.168.64.10,192.168.64.1,16.847143975196822,98,64,118,ICMP,Normal
192.168.64.10,192.168.64.3,27.022307978849685,60,64,80,TCP,Normal
192.168.64.5,192.168.64.1,21.342882079533933,46,128,66,UDP,Normal
192.168.64.10,192.168.64.3,8.137707471326336e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,11.881953130145689,1514,128,1534,UDP,Normal
192.168.64.6,192.168.64.3,25.756529910455228,98,128,118,UDP,Normal
192.168.64.5,192.168.64.1,21.97030299519012,1514,64,1534,UDP,Normal
192.168.64.10,192.168.64.3,9.583329549584919e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,27.07366284956852,98,128,118,TCP,Normal
192.168.64.12,192.168.64.3,9.301134904095049e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,2.8853711563530323e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,6.555721312628341e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,9.126105698582164e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,23.232726163814988,60,64,80,UDP,Normal
192.168.64.6,192.168.64.1,2.145473500896892,98,128,118,ICMP,Normal
192.168.64.11,192.168.64.3,9.53783208478951e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,9.412783547174236,60,128,80,TCP,Normal
192.168.64.7,192.168.64.1,20.703322591080536,46,128,66,TCP,Normal
192.168.64.12,192.168.64.3,2.5987769779272975e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,5.5383310153415484e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,1.4785437614816844e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,7.072919627976087e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,7.7118618145963875,1514,64,1534,TCP,Normal
192.168.64.7,192.168.64.3,5.715378973395901,1514,128,1534,UDP,Normal
192.168.64.12,192.168.64.3,6.135921706370724e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,6.667289086745346e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,5.374987670273803e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,17.672776673672505,1514,64,1534,TCP,Normal
192.168.64.5,192.168.64.3,16.685701654516443,46,128,66,ICMP,Normal
192.168.64.11,192.168.64.3,1.2213705553403894e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,17.454852922200878,60,64,80,TCP,Normal
192.168.64.7,192.168.64.3,22.26488280547111,60,128,80,UDP,Normal
192.168.64.6,192.168.64.3,25.128370352456407,98,128,118,UDP,Normal
192.168.64.7,192.168.64.3,25.8792433811009,46,128,66,ICMP,Normal
192.168.64.6,192.168.64.1,23.15037781645916,46,64,66,ICMP,Normal
192.168.64.10,192.168.64.3,4.702302050470932e-06,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,2.4420224595898906e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,5.776975071021045e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,6.63166004048553e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,12.957705261615791,60,64,80,ICMP,Normal
192.168.64.5,192.168.64.3,22.143670002079936,60,128,80,ICMP,Normal
192.168.64.11,192.168.64.3,6.885413900115457e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,14.262576232870428,98,64,118,UDP,Normal
192.168.64.5,192.168.64.1,19.084910205128637,46,64,66,ICMP,Normal
192.168.64.7,192.168.64.3,22.110764552880696,98,64,118,TCP,Normal
192.168.64.10,192.168.64.3,8.896479556392401e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,6.161530080369338e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,2.627998167266125e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,8.362450430693193e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,29.14619787688844,46,128,66,ICMP,Normal
192.168.64.12,192.168.64.3,4.971339444885766e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,4.068733137766313e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,6.318383359311361e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,3.3297169469957786e-06,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,3.203425862479859e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,27.065679136256346,1514,64,1534,TCP,Normal
192.168.64.10,192.168.64.3,3.02708388878903e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,8.496699452971544,46,128,66,UDP,Normal
192.168.64.5,192.168.64.3,2.8628028326680792,60,128,80,TCP,Normal
192.168.64.10,192.168.64.1,3.532465918871591,46,64,66,ICMP,Normal
192.168.64.11,192.168.64.3,8.308591338812986e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,14.823226862443553,60,128,80,ICMP,Normal
192.168.64.12,192.168.64.3,2.1835507545476896e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,7.079635607550998,98,64,118,TCP,Normal
192.168.64.10,192.168.64.1,15.146219717281973,98,64,118,ICMP,Normal
192.168.64.12,192.168.64.3,1.6370859381827755e-06,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,3.2421496152760634e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,5.4997975431438e-06,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,22.867337682141645,60,128,80,TCP,Normal
192.168.64.12,192.168.64.3,1.5714688342210616e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,2.3809112079941877e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,24.768406336078993,98,64,118,ICMP,Normal
192.168.64.10,192.168.64.3,8.99229865026402,46,64,66,ICMP,Normal
192.168.64.10,192.168.64.3,6.566553172662344e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,20.50890041717225,1514,128,1534,UDP,Normal
192.168.64.6,192.168.64.1,1.4073982932911544,98,128,118,ICMP,Normal
192.168.64.11,192.168.64.3,1.2081523235344136e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,8.544521753772856e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,7.255409892506878e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,7.24662763652462,60,128,80,ICMP,Normal
192.168.64.10,192.168.64.3,8.557181811073624e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,3.2329003076812305e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,7.387187502883265,98,128,118,TCP,Normal
192.168.64.5,192.168.64.3,13.39296900015045,98,128,118,TCP,Normal
192.168.64.10,192.168.64.3,8.19923126638531e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,0.5434720893919692,60,128,80,UDP,Normal
192.168.64.12,192.168.64.3,1.1521572645483047e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,1.2089159593752363e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,18.448953562639176,60,128,80,TCP,Normal
192.168.64.11,192.168.64.3,2.952848899854373e-06,60,128,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,8.281578642798552,46,128,66,ICMP,Normal
192.168.64.10,192.168.64.3,7.399992423103646e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,2.4471386143216672e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,6.989227586248001e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,6.986684058305174e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,1.567352874783314e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,2.1603998985351467,60,128,80,UDP,Normal
192.168.64.12,192.168.64.3,4.210616191174874e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,28.894986369587013,60,128,80,TCP,Normal
192.168.64.12,192.168.64.3,2.5343259407928407e-06,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,23.25541459910425,60,64,80,TCP,Normal
192.168.64.5,192.168.64.1,26.446644141934925,46,64,66,UDP,Normal
192.168.64.10,192.168.64.3,2.436366398501452e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,7.097694772227358e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,7.8343896843568785,46,64,66,TCP,Normal
192.168.64.10,192.168.64.1,21.145686955294526,60,128,80,TCP,Normal
192.168.64.5,192.168.64.1,16.062146074842374,46,64,66,ICMP,Normal
192.168.64.10,192.168.64.1,5.519218669298305,60,128,80,TCP,Normal
192.168.64.10,192.168.64.3,5.022813477249692e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,23.183428283667816,98,64,118,UDP,Normal
192.168.64.10,192.168.64.3,8.121806741576092,98,128,118,TCP,Normal
192.168.64.6,192.168.64.1,18.2753731286464,98,64,118,ICMP,Normal
192.168.64.12,192.168.64.3,2.809231902627117e-06,60,64,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,16.744363821476423,46,128,66,TCP,Normal
192.168.64.5,192.168.64.3,9.996254914617774,46,128,66,TCP,Normal
192.168.64.10,192.168.64.3,6.99230525798079e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,3.679912452411356e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,8.14202918444591e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,1.2435080749490154e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,3.481539366148324e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,6.650868070265334e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,13.609211044486523,60,64,80,TCP,Normal
192.168.64.11,192.168.64.3,7.434605757013657e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,18.556261985295915,46,128,66,UDP,Normal
192.168.64.6,192.168.64.3,4.770274714141368,46,64,66,TCP,Normal
192.168.64.10,192.168.64.3,4.6917610723040314e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,6.418347173108664,98,64,118,TCP,Normal
192.168.64.7,192.168.64.1,18.472023375251958,1514,128,1534,TCP,Normal
192.168.64.5,192.168.64.3,28.761472681181434,1514,128,1534,TCP,Normal
192.168.64.11,192.168.64.3,9.273988983480013e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,8.92974172223997e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,5.327669745137613e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,2.1694666701206306e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,11.290475111287504,1514,64,1534,UDP,Normal
192.168.64.6,192.168.64.1,23.805639487802676,1514,64,1534,ICMP,Normal
192.168.64.7,192.168.64.1,18.07738090441808,1514,128,1534,UDP,Normal
192.168.64.12,192.168.64.3,6.421038969511442e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,11.069464023823413,46,64,66,UDP,Normal
192.168.64.10,192.168.64.3,6.984565642600271e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,5.8560293452620034e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,4.106778131913621e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,12.925455434528857,60,64,80,ICMP,Normal
192.168.64.6,192.168.64.1,27.36760904247169,98,64,118,TCP,Normal
192.168.64.11,192.168.64.3,2.7871655563329273e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,2.5962251628055414e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,11.772963940393796,46,64,66,ICMP,Normal
192.168.64.7,192.168.64.3,15.019925218114796,98,128,118,ICMP,Normal
192.168.64.10,192.168.64.1,20.117179874467013,98,64,118,ICMP,Normal
192.168.64.11,192.168.64.3,9.127004423992307e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,11.22145323635722,98,128,118,UDP,Normal
192.168.64.10,192.168.64.3,22.785753938452586,98,64,118,TCP,Normal
192.168.64.10,192.168.64.1,7.850923032507214,46,64,66,ICMP,Normal
192.168.64.11,192.168.64.3,5.162256988981714e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,16.228342892271595,46,64,66,ICMP,Normal
192.168.64.5,192.168.64.1,18.98113394993876,60,128,80,ICMP,Normal
192.168.64.10,192.168.64.3,4.225396680906731,98,128,118,TCP,Normal
192.168.64.12,192.168.64.3,6.370776228397058e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,2.228829005117418,1514,64,1534,TCP,Normal
192.168.64.11,192.168.64.3,8.179314293851188e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,3.968454547213341e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,22.26380126978275,46,128,66,ICMP,Normal
192.168.64.10,192.168.64.3,0.9730059083824754,98,64,118,ICMP,Normal
192.168.64.5,192.168.64.1,12.703728008926111,46,64,66,ICMP,Normal
192.168.64.7,192.168.64.1,12.013920835512796,98,64,118,TCP,Normal
192.168.64.7,192.168.64.1,27.00080934630043,98,64,118,TCP,Normal
192.168.64.11,192.168.64.3,8.753680268455722e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,12.344682303079656,1514,64,1534,ICMP,Normal
192.168.64.12,192.168.64.3,8.921808706010256e-06,60,128,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,12.3806347418766,1514,64,1534,TCP,Normal
192.168.64.11,192.168.64.3,5.5046429797591005e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,8.076186252522771e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,0.861835063931566,60,64,80,TCP,Normal
192.168.64.5,192.168.64.1,16.190166915610387,46,64,66,UDP,Normal
192.168.64.6,192.168.64.1,8.639755018781589,98,128,118,ICMP,Normal
192.168.64.7,192.168.64.3,29.924985710197678,1514,64,1534,UDP,Normal
192.168.64.12,192.168.64.3,8.445204932077161e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,1.0305102012243603e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,18.873366249989548,1514,64,1534,ICMP,Normal
192.168.64.11,192.168.64.3,5.918079028910607e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,6.439769391777987e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,14.186723761408937,46,64,66,ICMP,Normal
192.168.64.7,192.168.64.3,6.9448961082008935,46,64,66,ICMP,Normal
192.168.64.6,192.168.64.3,1.4983203907597262,1514,64,1534,ICMP,Normal
192.168.64.11,192.168.64.3,7.57509810668021e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,10.580253786893131,46,128,66,ICMP,Normal
192.168.64.12,192.168.64.3,8.116726998582897e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,15.43228140101857,1514,64,1534,UDP,Normal
192.168.64.10,192.168.64.3,9.963338362027736e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,5.4756815127921665e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,7.83799324404435e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,20.200011682556916,98,64,118,UDP,Normal
192.168.64.10,192.168.64.3,4.97233740583994e-06,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,17.22272845380959,98,128,118,UDP,Normal
192.168.64.11,192.168.64.3,1.7817386846043157e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,2.6417606134666047e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,3.439298081028115e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,1.764369471153029e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,8.697266800619683e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,2.9394758973496088e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,1.8391537895635162e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,22.61468431546528,60,64,80,UDP,Normal
192.168.64.10,192.168.64.3,8.514381164906765e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,7.849875160711189,46,128,66,ICMP,Normal
192.168.64.11,192.168.64.3,8.190191402193746e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,29.171728519769957,46,128,66,TCP,Normal
192.168.64.5,192.168.64.3,2.5371799774149006,60,64,80,TCP,Normal
192.168.64.6,192.168.64.1,17.573997284015096,98,64,118,ICMP,Normal
192.168.64.12,192.168.64.3,3.046969784369173e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,26.380757827631502,46,128,66,TCP,Normal
192.168.64.12,192.168.64.3,2.8897937689252757e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,5.867432201226631e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,8.941826039092478e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,9.969401264034618e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,3.0646314669491206e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,4.366738915597211e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,5.5436553658075416e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,11.235093206031792,46,64,66,UDP,Normal
192.168.64.10,192.168.64.1,20.54637062030479,46,128,66,ICMP,Normal
192.168.64.5,192.168.64.1,13.84973170758913,46,64,66,UDP,Normal
192.168.64.10,192.168.64.3,4.918835378687924e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,5.51285806704244,60,128,80,UDP,Normal
192.168.64.10,192.168.64.1,4.689560354588583,60,64,80,UDP,Normal
192.168.64.10,192.168.64.3,7.663235643623618e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,7.6026942591394365e-06,60,64,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,5.411056872765885e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,18.828995094794887,60,64,80,UDP,Normal
192.168.64.5,192.168.64.3,18.962199163980994,46,64,66,UDP,Normal
192.168.64.5,192.168.64.3,22.80640226191775,46,128,66,UDP,Normal
192.168.64.10,192.168.64.3,19.8646039484037,1514,64,1534,TCP,Normal
192.168.64.7,192.168.64.1,7.847329401385509,46,64,66,TCP,Normal
192.168.64.5,192.168.64.1,2.311065827104068,60,64,80,ICMP,Normal
192.168.64.7,192.168.64.1,10.28246627202883,60,128,80,TCP,Normal
192.168.64.5,192.168.64.3,29.048474480481453,46,128,66,ICMP,Normal
192.168.64.10,192.168.64.3,2.724621179109973e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,10.976470493953899,1514,64,1534,TCP,Normal
192.168.64.7,192.168.64.3,3.470642910672917,1514,128,1534,ICMP,Normal
192.168.64.12,192.168.64.3,6.356990163382121e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,14.565377993278561,46,128,66,UDP,Normal
192.168.64.10,192.168.64.3,5.0746596805866274e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,20.27036764849405,1514,64,1534,ICMP,Normal
192.168.64.10,192.168.64.3,2.5473306774132693e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,7.331875527074764e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,7.088236202349044e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,4.743691469462178e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,28.540336144406165,46,64,66,TCP,Normal
192.168.64.5,192.168.64.3,13.14264205025643,46,128,66,UDP,Normal
192.168.64.11,192.168.64.3,6.41377745458319e-06,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,10.993448603384984,46,64,66,TCP,Normal
192.168.64.10,192.168.64.3,7.52769111177054e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,9.035085438121897e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,15.257454534847485,46,64,66,UDP,Normal
192.168.64.10,192.168.64.1,4.145751140360367,46,64,66,UDP,Normal
192.168.64.7,192.168.64.3,15.428822629962461,98,64,118,TCP,Normal
192.168.64.10,192.168.64.3,4.766868652699001e-06,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,1.8871304610849937e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,6.193158180772217,46,64,66,ICMP,Normal
192.168.64.10,192.168.64.3,4.932363679993976e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,29.019498318010143,1514,64,1534,TCP,Normal
192.168.64.12,192.168.64.3,8.622027540598701e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,23.820782935645877,60,64,80,TCP,Normal
192.168.64.11,192.168.64.3,5.0680217178510584e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,8.168651635093867e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,14.834209742136645,1514,128,1534,UDP,Normal
192.168.64.5,192.168.64.1,25.131519653298874,1514,128,1534,TCP,Normal
192.168.64.12,192.168.64.3,6.287299508922749e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,9.156771151750679,46,128,66,TCP,Normal
192.168.64.10,192.168.64.1,5.8835557863012875,46,64,66,TCP,Normal
192.168.64.10,192.168.64.1,29.928743397612443,60,128,80,ICMP,Normal
192.168.64.5,192.168.64.3,1.658128725434114,98,64,118,UDP,Normal
192.168.64.5,192.168.64.1,0.40418576767560055,98,64,118,TCP,Normal
192.168.64.10,192.168.64.3,24.215743575931423,60,128,80,UDP,Normal
192.168.64.7,192.168.64.1,6.689646186955595,46,128,66,UDP,Normal
192.168.64.12,192.168.64.3,5.400592021563531e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,9.358069866528549e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,5.3754767034977994e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,1.0160326882305196e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,14.138116745002588,46,64,66,TCP,Normal
192.168.64.10,192.168.64.3,6.386617601898351,60,128,80,TCP,Normal
192.168.64.5,192.168.64.1,21.352872482941482,98,128,118,UDP,Normal
192.168.64.5,192.168.64.3,22.528154370769368,46,64,66,UDP,Normal
192.168.64.10,192.168.64.3,19.85598749197948,98,128,118,TCP,Normal
192.168.64.6,192.168.64.3,22.86793293522577,46,128,66,TCP,Normal
192.168.64.10,192.168.64.3,15.216831589705794,46,128,66,TCP,Normal
192.168.64.10,192.168.64.3,5.652257599308629e-06,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,23.479830816739575,98,64,118,UDP,Normal
192.168.64.5,192.168.64.3,8.442703304817496,98,64,118,TCP,Normal
192.168.64.7,192.168.64.1,27.141706626743005,60,128,80,TCP,Normal
192.168.64.11,192.168.64.3,5.061511041429154e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,9.437430747316722e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,9.919703039880169e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,5.155105128821928,98,128,118,TCP,Normal
192.168.64.10,192.168.64.3,6.206804561920033,98,64,118,UDP,Normal
192.168.64.7,192.168.64.1,0.19846754303015654,60,128,80,TCP,Normal
192.168.64.7,192.168.64.3,12.343925908765192,98,128,118,TCP,Normal
