protocol,pkt_len,pkt_rate,pkt_count,ip_ttl,label
ICMP,60,25200.7,35,64,DDOS-Attack
ICMP,60,19473.9,46,64,DDOS-Attack
TCP,1426,402.5,2,64,Normal
TCP,673,409.5,3,255,Normal
TCP,64,39202.7,28,64,DDOS-Attack
UDP,542,493.9,3,64,Normal
ICMP,60,1993.4,32,128,DDOS-Attack
TCP,859,310.4,7,64,Normal
ICMP,60,24245.3,30,64,DDOS-Attack
UDP,512,21431.8,50,128,DDOS-Attack
TCP,992,451.3,6,128,Normal
UDP,1196,264.7,6,128,Normal
TCP,890,179.4,7,64,Normal
ICMP,60,6861.8,44,128,DDOS-Attack
TCP,1012,359.0,6,128,Normal
TCP,1353,330.7,4,128,Normal
TCP,212,140.0,7,128,Normal
ICMP,60,5177.1,13,128,DDOS-Attack
ICMP,526,290.1,5,255,Normal
ICMP,60,11575.3,16,128,DDOS-Attack
TCP,354,194.2,1,128,Normal
TCP,1027,154.2,6,255,Normal
TCP,256,251.7,7,128,Normal
UDP,1101,38.4,8,255,Normal
TCP,1258,447.0,1,255,Normal
ICMP,544,85.2,3,128,Normal
ICMP,60,22518.1,17,128,DDOS-Attack
UDP,1363,114.8,1,64,Normal
ICMP,60,6049.9,25,64,DDOS-Attack
TCP,1450,453.8,3,255,Normal
ICMP,60,1398.6,35,128,DDOS-Attack
TCP,449,420.4,1,64,Normal
ICMP,60,21159.5,25,64,DDOS-Attack
UDP,1310,71.6,1,255,Normal
UDP,93,199.7,4,255,Normal
ICMP,529,463.2,3,255,Normal
TCP,374,299.6,5,255,Normal
ICMP,60,16049.8,32,64,DDOS-Attack
ICMP,60,14947.7,22,128,DDOS-Attack
ICMP,60,20973.9,50,64,DDOS-Attack
TCP,1251,289.4,4,64,Normal
UDP,60,18630.7,23,64,DDOS-Attack
ICMP,60,7972.3,13,128,DDOS-Attack
UDP,553,234.7,5,128,Normal
TCP,1421,170.5,5,128,Normal
TCP,809,15.0,5,128,Normal
UDP,1199,209.7,5,128,Normal
TCP,1295,122.5,3,64,Normal
TCP,131,149.8,7,64,Normal
ICMP,60,2999.0,17,128,DDOS-Attack
TCP,213,474.0,8,64,Normal
TCP,886,12.5,6,255,Normal
TCP,415,271.9,4,64,Normal
TCP,604,243.2,8,64,Normal
TCP,1126,295.4,6,128,Normal
TCP,1126,294.2,8,128,Normal
TCP,106,217.1,6,255,Normal
ICMP,60,3312.9,25,128,DDOS-Attack
TCP,478,150.0,5,128,Normal
ICMP,60,16860.3,14,64,DDOS-Attack
TCP,187,338.3,5,128,Normal
TCP,75,420.2,3,64,Normal
UDP,431,52.6,6,64,Normal
ICMP,60,4509.1,22,128,DDOS-Attack
UDP,538,241.1,7,64,Normal
TCP,1062,26.7,4,64,Normal
ICMP,60,3410.2,21,128,DDOS-Attack
UDP,1344,337.6,1,255,Normal
TCP,577,85.1,5,64,Normal
TCP,782,287.1,3,255,Normal
UDP,512,1279.9,27,64,DDOS-Attack
TCP,507,480.4,6,128,Normal
ICMP,60,15396.4,37,128,DDOS-Attack
TCP,380,121.8,8,64,Normal
TCP,1301,459.1,3,64,Normal
TCP,1481,295.2,2,128,Normal
TCP,865,356.0,7,255,Normal
TCP,351,61.0,8,64,Normal
TCP,218,166.2,8,64,Normal
UDP,60,16099.5,31,64,DDOS-Attack
ICMP,60,3318.0,23,64,DDOS-Attack
TCP,980,484.0,7,128,Normal
UDP,952,117.7,4,64,Normal
ICMP,60,22264.0,46,64,DDOS-Attack
TCP,776,230.2,3,64,Normal
ICMP,60,23051.1,33,128,DDOS-Attack
TCP,446,192.3,3,64,Normal
TCP,591,366.6,6,64,Normal
UDP,1387,234.4,8,255,Normal
TCP,199,317.3,1,128,Normal
ICMP,60,12375.6,50,64,DDOS-Attack
UDP,1445,166.5,5,255,Normal
UDP,727,383.0,2,255,Normal
TCP,1397,485.2,5,64,Normal
TCP,137,249.3,1,255,Normal
ICMP,181,48.6,3,255,Normal
TCP,789,166.3,7,255,Normal
UDP,1235,356.1,7,64,Normal
TCP,1110,62.4,8,64,Normal
TCP,1224,450.4,3,128,Normal
UDP,147,80.2,6,128,Normal
TCP,210,250.5,7,64,Normal
UDP,877,135.1,7,255,Normal
TCP,372,287.6,2,64,Normal
UDP,927,362.2,3,64,Normal
UDP,60,18862.2,47,128,DDOS-Attack
TCP,1199,193.7,4,64,Normal
UDP,423,54.8,2,64,Normal
ICMP,66,193.7,7,255,Normal
TCP,324,169.3,5,255,Normal
TCP,1313,40.3,6,128,Normal
UDP,480,433.6,4,255,Normal
UDP,60,13059.3,32,64,DDOS-Attack
ICMP,60,23904.6,30,128,DDOS-Attack
TCP,435,452.5,5,128,Normal
UDP,1112,189.2,1,128,Normal
TCP,1129,29.9,5,255,Normal
UDP,907,118.7,1,255,Normal
TCP,809,102.6,6,255,Normal
ICMP,60,28602.3,45,64,DDOS-Attack
UDP,1241,156.1,8,255,Normal
TCP,983,126.4,7,255,Normal
UDP,1207,102.6,7,255,Normal
UDP,453,116.3,5,128,Normal
TCP,1037,330.4,5,64,Normal
TCP,113,475.8,3,64,Normal
UDP,146,291.6,6,128,Normal
UDP,988,120.2,6,255,Normal
ICMP,60,19712.6,17,128,DDOS-Attack
UDP,1024,9096.9,20,64,DDOS-Attack
TCP,855,410.1,1,64,Normal
UDP,512,23621.8,16,64,DDOS-Attack
TCP,779,150.9,4,64,Normal
TCP,965,293.7,1,255,Normal
ICMP,60,3894.2,39,128,DDOS-Attack
UDP,1256,97.7,4,64,Normal
ICMP,320,250.8,7,128,Normal
ICMP,60,6010.3,16,128,DDOS-Attack
ICMP,60,23006.9,18,64,DDOS-Attack
TCP,884,82.6,3,255,Normal
ICMP,60,8619.8,20,128,DDOS-Attack
TCP,630,437.8,5,64,Normal
UDP,256,340.4,1,128,Normal
UDP,508,371.3,6,128,Normal
ICMP,1134,58.8,3,128,Normal
UDP,1226,249.3,1,64,Normal
ICMP,60,19594.7,17,128,DDOS-Attack
TCP,879,196.8,4,255,Normal
TCP,1260,401.2,2,64,Normal
ICMP,60,4421.7,17,64,DDOS-Attack
TCP,336,16.1,8,128,Normal
UDP,377,207.6,2,64,Normal
TCP,617,47.5,2,64,Normal
UDP,60,6613.3,22,64,DDOS-Attack
UDP,190,490.5,7,255,Normal
TCP,735,253.5,6,128,Normal
UDP,973,22.9,7,64,Normal
ICMP,60,10813.6,35,128,DDOS-Attack
TCP,1431,202.3,4,64,Normal
TCP,691,275.8,1,64,Normal
ICMP,60,18307.8,26,128,DDOS-Attack
UDP,60,5481.2,20,128,DDOS-Attack
ICMP,60,9090.6,23,128,DDOS-Attack
ICMP,60,4364.9,16,64,DDOS-Attack
UDP,567,461.5,2,64,Normal
TCP,135,247.3,7,255,Normal
UDP,1024,10302.4,38,64,DDOS-Attack
TCP,1316,439.7,3,128,Normal
UDP,506,231.9,2,255,Normal
TCP,290,256.2,3,64,Normal
TCP,799,220.9,5,64,Normal
ICMP,60,16177.0,14,128,DDOS-Attack
TCP,810,366.4,5,255,Normal
TCP,64,23360.3,16,64,DDOS-Attack
UDP,387,200.7,6,128,Normal
UDP,309,296.0,8,255,Normal
TCP,792,331.1,4,64,Normal
TCP,554,278.2,5,128,Normal
UDP,200,14.4,1,255,Normal
TCP,1194,351.2,8,64,Normal
UDP,629,460.4,5,128,Normal
TCP,313,71.2,3,64,Normal
UDP,439,442.7,5,128,Normal
UDP,512,10312.8,25,64,DDOS-Attack
ICMP,60,17438.2,45,64,DDOS-Attack
ICMP,60,1394.4,27,64,DDOS-Attack
TCP,1218,446.8,8,255,Normal
UDP,60,24300.4,12,128,DDOS-Attack
TCP,443,465.3,8,64,Normal
TCP,950,191.2,1,64,Normal
TCP,1296,261.2,1,255,Normal
TCP,415,50.1,6,255,Normal
TCP,1116,314.4,2,255,Normal
UDP,887,53.8,1,64,Normal
TCP,64,19190.5,26,128,DDOS-Attack
UDP,1342,164.1,1,128,Normal
TCP,294,384.4,1,255,Normal
ICMP,60,16935.4,42,128,DDOS-Attack
UDP,604,488.7,7,64,Normal
ICMP,60,29998.6,39,64,DDOS-Attack
UDP,512,7550.0,21,64,DDOS-Attack
ICMP,60,1283.6,17,128,DDOS-Attack
UDP,1442,439.9,7,128,Normal
UDP,1024,2880.6,47,64,DDOS-Attack
TCP,254,73.6,7,255,Normal
TCP,215,146.5,3,64,Normal
TCP,289,28.9,7,64,Normal
TCP,488,188.9,1,255,Normal
TCP,331,396.4,1,128,Normal
ICMP,410,50.7,7,64,Normal
UDP,929,182.3,8,128,Normal
UDP,696,55.8,7,64,Normal
TCP,816,92.9,6,255,Normal
TCP,1142,98.0,7,255,Normal
TCP,698,476.8,2,128,Normal
ICMP,60,22658.1,42,128,DDOS-Attack
TCP,604,241.8,8,255,Normal
UDP,659,225.0,2,64,Normal
TCP,1223,220.4,8,255,Normal
UDP,387,500.0,5,255,Normal
TCP,289,478.8,2,128,Normal
ICMP,1424,76.9,7,255,Normal
UDP,563,101.5,8,64,Normal
TCP,128,3.4,5,255,Normal
ICMP,60,911.2,45,128,DDOS-Attack
ICMP,60,12813.6,42,128,DDOS-Attack
TCP,322,107.7,6,64,Normal
UDP,60,18395.8,49,64,DDOS-Attack
TCP,1110,402.4,6,255,Normal
TCP,492,281.8,8,255,Normal
TCP,392,389.9,7,64,Normal
UDP,940,390.3,4,255,Normal
UDP,1432,229.8,5,255,Normal
TCP,64,20923.9,25,128,DDOS-Attack
UDP,512,4004.3,20,64,DDOS-Attack
UDP,1258,40.7,7,128,Normal
ICMP,60,4828.9,26,128,DDOS-Attack
ICMP,60,6062.4,21,128,DDOS-Attack
ICMP,323,452.4,4,64,Normal
TCP,1147,466.4,8,128,Normal
ICMP,60,15114.5,44,64,DDOS-Attack
UDP,1462,82.0,5,255,Normal
ICMP,60,6617.9,43,64,DDOS-Attack
TCP,101,493.1,7,255,Normal
UDP,931,449.0,5,64,Normal
TCP,1153,372.5,6,64,Normal
UDP,1259,350.6,4,128,Normal
TCP,959,57.9,7,255,Normal
UDP,667,81.8,6,128,Normal
TCP,112,211.2,4,128,Normal
ICMP,60,3524.6,48,64,DDOS-Attack
ICMP,1012,102.5,6,255,Normal
TCP,876,427.2,4,64,Normal
UDP,1324,335.7,4,64,Normal
UDP,1477,460.4,5,64,Normal
UDP,626,243.4,6,128,Normal
UDP,60,17174.0,48,128,DDOS-Attack
ICMP,60,3893.3,12,64,DDOS-Attack
UDP,274,125.3,8,255,Normal
TCP,1165,215.7,5,255,Normal
TCP,443,32.3,2,64,Normal
UDP,1328,4.8,4,255,Normal
TCP,1142,58.3,6,64,Normal
TCP,869,49.9,4,64,Normal
TCP,651,31.2,3,255,Normal
UDP,1309,263.8,5,255,Normal
ICMP,1266,156.3,5,255,Normal
TCP,1000,391.2,8,128,Normal
UDP,1097,219.9,8,64,Normal
TCP,415,434.1,6,255,Normal
TCP,305,108.2,1,255,Normal
TCP,1295,162.8,7,128,Normal
ICMP,315,333.5,8,128,Normal
ICMP,60,23317.0,13,128,DDOS-Attack
TCP,758,341.1,4,255,Normal
TCP,879,428.0,5,64,Normal
UDP,969,224.5,4,255,Normal
UDP,1439,283.4,2,255,Normal
TCP,1424,252.4,7,255,Normal
UDP,85,3.2,1,64,Normal
UDP,1170,339.9,1,64,Normal
UDP,815,236.7,4,128,Normal
ICMP,60,9477.9,16,128,DDOS-Attack
TCP,647,274.6,3,64,Normal
UDP,80,32.0,8,64,Normal
TCP,565,378.4,7,255,Normal
UDP,748,420.5,2,64,Normal
UDP,437,225.2,7,64,Normal
TCP,76,199.2,2,64,Normal
TCP,748,451.4,7,128,Normal
TCP,943,275.3,4,128,Normal
UDP,921,191.0,1,64,Normal
TCP,557,377.2,4,255,Normal
ICMP,887,459.4,6,64,Normal
ICMP,60,25451.8,25,128,DDOS-Attack
UDP,1024,9873.6,38,128,DDOS-Attack
TCP,1333,149.1,7,128,Normal
UDP,986,23.9,3,64,Normal
ICMP,60,26360.0,17,64,DDOS-Attack
TCP,1361,480.8,2,255,Normal
UDP,1024,16260.9,39,64,DDOS-Attack
TCP,371,32.6,2,64,Normal
ICMP,60,23492.2,26,128,DDOS-Attack
TCP,819,85.7,1,64,Normal
ICMP,60,10141.6,20,128,DDOS-Attack
UDP,1030,67.9,8,64,Normal
ICMP,60,16887.1,44,64,DDOS-Attack
ICMP,796,312.3,4,255,Normal
TCP,908,47.3,8,255,Normal
ICMP,60,16136.0,23,64,DDOS-Attack
TCP,754,347.8,6,64,Normal
UDP,60,21581.9,15,128,DDOS-Attack
UDP,512,19100.9,42,128,DDOS-Attack
ICMP,60,20175.2,23,64,DDOS-Attack
UDP,1097,386.6,6,128,Normal
ICMP,60,18516.9,47,64,DDOS-Attack
ICMP,60,18052.5,37,64,DDOS-Attack
TCP,1341,147.6,2,128,Normal
UDP,745,251.5,4,255,Normal
UDP,60,23240.3,30,64,DDOS-Attack
TCP,327,97.9,2,255,Normal
UDP,1365,268.8,6,64,Normal
TCP,770,277.3,8,64,Normal
TCP,1016,109.6,8,255,Normal
UDP,677,411.9,4,128,Normal
TCP,873,135.3,8,64,Normal
UDP,1372,31.2,1,128,Normal
TCP,1004,412.1,5,128,Normal
ICMP,60,17503.2,40,64,DDOS-Attack
UDP,1332,48.8,3,255,Normal
TCP,1253,211.3,8,255,Normal
UDP,1024,22228.3,17,128,DDOS-Attack
TCP,1015,212.4,2,64,Normal
TCP,686,451.7,3,255,Normal
TCP,820,64.6,6,255,Normal
TCP,1343,370.5,1,64,Normal
ICMP,60,23662.8,26,64,DDOS-Attack
ICMP,60,3296.8,33,64,DDOS-Attack
UDP,991,54.1,4,128,Normal
ICMP,1128,85.2,6,128,Normal
TCP,1181,209.7,2,255,Normal
UDP,268,23.0,5,255,Normal
TCP,880,177.1,8,255,Normal
TCP,448,260.4,3,64,Normal
UDP,1024,5862.8,18,128,DDOS-Attack
TCP,991,125.5,6,128,Normal
TCP,492,197.0,3,64,Normal
ICMP,60,9437.3,44,64,DDOS-Attack
TCP,1455,437.2,7,128,Normal
TCP,682,264.7,3,255,Normal
ICMP,60,22525.7,17,128,DDOS-Attack
TCP,64,10174.9,22,64,DDOS-Attack
ICMP,60,12294.7,47,128,DDOS-Attack
TCP,418,355.2,4,128,Normal
UDP,60,11719.8,31,64,DDOS-Attack
TCP,1192,174.4,8,128,Normal
ICMP,60,12359.2,20,64,DDOS-Attack
UDP,1342,58.3,4,64,Normal
TCP,123,368.0,6,128,Normal
TCP,332,310.7,5,64,Normal
TCP,1178,441.8,6,128,Normal
ICMP,60,6003.2,18,64,DDOS-Attack
TCP,1354,132.7,7,64,Normal
TCP,620,144.1,1,64,Normal
UDP,372,466.2,6,64,Normal
ICMP,60,7189.3,32,64,DDOS-Attack
UDP,512,19914.7,42,128,DDOS-Attack
ICMP,679,487.5,4,128,Normal
ICMP,60,10165.7,13,128,DDOS-Attack
UDP,166,46.9,6,255,Normal
ICMP,60,20607.1,46,64,DDOS-Attack
ICMP,60,12294.6,25,64,DDOS-Attack
TCP,1351,62.9,3,64,Normal
TCP,1396,73.4,8,128,Normal
TCP,1361,397.2,2,128,Normal
ICMP,60,9685.1,49,128,DDOS-Attack
ICMP,60,28069.9,29,64,DDOS-Attack
TCP,304,404.0,7,255,Normal
UDP,392,229.3,6,255,Normal
TCP,833,156.6,4,255,Normal
TCP,1439,247.2,5,255,Normal
ICMP,60,27727.4,29,128,DDOS-Attack
TCP,110,218.6,6,128,Normal
TCP,1485,22.3,1,128,Normal
UDP,332,396.0,3,128,Normal
ICMP,60,4471.5,20,64,DDOS-Attack
UDP,442,154.3,2,255,Normal
ICMP,60,20005.8,42,64,DDOS-Attack
ICMP,60,28853.5,30,128,DDOS-Attack
TCP,811,290.3,1,64,Normal
TCP,179,10.0,7,128,Normal
TCP,401,102.7,3,128,Normal
TCP,544,381.5,8,64,Normal
UDP,514,359.5,1,128,Normal
UDP,1024,11878.0,15,64,DDOS-Attack
TCP,64,25241.6,26,64,DDOS-Attack
TCP,906,428.2,3,64,Normal
TCP,542,488.4,6,64,Normal
ICMP,60,6816.6,40,64,DDOS-Attack
UDP,989,60.8,6,255,Normal
TCP,769,240.3,2,64,Normal
UDP,1473,478.7,1,255,Normal
UDP,1053,299.6,1,64,Normal
UDP,1002,366.5,1,255,Normal
ICMP,60,17367.7,23,64,DDOS-Attack
TCP,1169,272.5,8,255,Normal
UDP,124,28.4,7,255,Normal
TCP,1208,362.6,8,64,Normal
ICMP,60,20149.4,48,64,DDOS-Attack
TCP,414,474.2,7,128,Normal
TCP,894,175.1,3,64,Normal
TCP,205,408.0,6,128,Normal
UDP,60,11824.4,42,64,DDOS-Attack
ICMP,60,7114.4,49,128,DDOS-Attack
TCP,1134,220.4,7,128,Normal
TCP,255,337.7,1,128,Normal
UDP,1102,135.7,3,64,Normal
UDP,1438,162.1,4,255,Normal
ICMP,60,20396.6,18,64,DDOS-Attack
UDP,524,397.0,4,255,Normal
TCP,1010,381.4,7,64,Normal
TCP,495,28.6,8,64,Normal
TCP,143,154.8,3,64,Normal
TCP,1423,69.6,2,128,Normal
TCP,1432,475.2,8,64,Normal
ICMP,1116,342.5,8,255,Normal
TCP,636,470.3,3,255,Normal
ICMP,60,19215.7,43,128,DDOS-Attack
TCP,1040,247.2,8,128,Normal
ICMP,60,19742.6,40,128,DDOS-Attack
UDP,512,18478.0,28,128,DDOS-Attack
UDP,512,7193.5,23,128,DDOS-Attack
ICMP,60,24515.6,37,64,DDOS-Attack
TCP,686,426.2,2,128,Normal
UDP,110,380.2,7,128,Normal
UDP,512,19857.0,17,64,DDOS-Attack
ICMP,60,21781.4,45,64,DDOS-Attack
TCP,650,92.5,7,255,Normal
TCP,1032,76.4,5,255,Normal
TCP,1069,438.6,2,255,Normal
UDP,1024,14900.3,17,128,DDOS-Attack
TCP,1409,130.0,3,128,Normal
UDP,1065,287.4,5,128,Normal
UDP,1441,176.4,6,64,Normal
ICMP,937,132.7,3,128,Normal
TCP,263,252.6,3,255,Normal
ICMP,60,15684.9,19,128,DDOS-Attack
TCP,951,238.1,1,64,Normal
TCP,187,74.0,4,64,Normal
UDP,249,298.7,4,64,Normal
UDP,135,162.7,2,64,Normal
UDP,1217,116.9,8,255,Normal
TCP,552,275.9,5,255,Normal
TCP,64,21701.3,25,128,DDOS-Attack
TCP,205,189.8,1,128,Normal
TCP,1143,142.6,1,128,Normal
ICMP,60,5687.0,18,64,DDOS-Attack
UDP,1498,254.0,7,128,Normal
ICMP,60,7631.8,44,64,DDOS-Attack
ICMP,60,2777.8,40,128,DDOS-Attack
UDP,72,291.1,3,128,Normal
TCP,575,405.7,2,255,Normal
UDP,752,405.6,5,255,Normal
UDP,812,391.0,2,255,Normal
TCP,611,139.8,8,64,Normal
ICMP,60,18557.7,29,64,DDOS-Attack
ICMP,60,1345.2,20,128,DDOS-Attack
UDP,1024,17674.0,46,128,DDOS-Attack
TCP,206,391.9,5,128,Normal
ICMP,60,7841.8,48,128,DDOS-Attack
TCP,1414,332.5,6,128,Normal
TCP,1096,134.4,3,128,Normal
UDP,1111,243.3,7,128,Normal
ICMP,60,27469.8,33,64,DDOS-Attack
TCP,440,120.8,3,128,Normal
TCP,907,402.3,6,64,Normal
TCP,1130,360.5,1,255,Normal
TCP,1025,134.8,5,128,Normal
TCP,252,280.6,1,64,Normal
TCP,630,374.4,6,64,Normal
TCP,292,313.6,6,255,Normal
UDP,121,35.8,8,64,Normal
UDP,1106,257.2,5,64,Normal
TCP,721,111.2,6,64,Normal
ICMP,60,23051.4,41,128,DDOS-Attack
ICMP,60,19143.3,19,128,DDOS-Attack
ICMP,60,23526.2,17,64,DDOS-Attack
TCP,275,464.6,3,64,Normal
UDP,1132,460.8,1,128,Normal
UDP,1466,274.0,5,64,Normal
UDP,876,474.0,7,64,Normal
TCP,64,32240.8,33,128,DDOS-Attack
ICMP,60,9829.3,17,64,DDOS-Attack
ICMP,1376,152.0,7,128,Normal
TCP,1396,488.2,2,64,Normal
UDP,1047,96.7,3,64,Normal
TCP,151,227.3,3,128,Normal
TCP,936,327.3,8,64,Normal
TCP,987,493.6,8,64,Normal
TCP,1165,380.4,6,255,Normal
TCP,1013,327.0,7,255,Normal
UDP,60,5580.2,19,128,DDOS-Attack
ICMP,60,3545.4,18,128,DDOS-Attack
UDP,1024,9286.2,38,64,DDOS-Attack
TCP,304,486.7,2,128,Normal
TCP,401,294.5,1,128,Normal
TCP,1077,141.5,3,128,Normal
TCP,81,85.9,8,128,Normal
ICMP,60,20360.8,41,128,DDOS-Attack
UDP,628,476.7,4,64,Normal
ICMP,60,6616.5,36,64,DDOS-Attack
ICMP,60,10061.6,38,128,DDOS-Attack
UDP,1149,138.7,5,255,Normal
TCP,860,102.2,6,255,Normal
UDP,1004,66.5,3,64,Normal
UDP,254,122.9,3,128,Normal
TCP,1174,377.4,7,255,Normal
UDP,539,431.1,6,128,Normal
TCP,778,473.0,3,255,Normal
TCP,515,464.6,6,255,Normal
ICMP,902,125.0,3,255,Normal
TCP,1354,27.9,1,255,Normal
TCP,563,379.7,4,128,Normal
TCP,1388,62.0,1,64,Normal
TCP,1362,389.5,1,64,Normal
ICMP,60,17134.6,25,128,DDOS-Attack
TCP,1112,422.0,4,255,Normal
TCP,232,416.5,2,128,Normal
UDP,1024,2932.0,17,128,DDOS-Attack
UDP,307,119.7,4,64,Normal
TCP,1199,477.1,4,255,Normal
ICMP,60,3542.2,12,64,DDOS-Attack
TCP,491,279.1,1,255,Normal
UDP,512,7761.6,50,64,DDOS-Attack
UDP,369,5.8,8,255,Normal
UDP,1187,60.4,3,128,Normal
UDP,1361,149.2,1,64,Normal
TCP,1205,236.4,1,64,Normal
TCP,349,136.9,1,64,Normal
ICMP,60,22110.0,27,64,DDOS-Attack
TCP,702,55.6,3,255,Normal
ICMP,60,10320.9,29,64,DDOS-Attack
TCP,790,1.9,7,255,Normal
TCP,549,280.2,2,128,Normal
UDP,733,393.6,5,255,Normal
TCP,231,295.6,6,64,Normal
UDP,1024,8663.6,44,128,DDOS-Attack
UDP,1105,163.5,2,255,Normal
ICMP,60,21578.1,48,128,DDOS-Attack
UDP,357,457.0,2,64,Normal
TCP,800,161.5,6,255,Normal
UDP,1244,432.8,3,128,Normal
TCP,358,86.3,1,64,Normal
TCP,1029,237.9,8,128,Normal
TCP,688,450.9,7,128,Normal
UDP,962,206.3,3,128,Normal
TCP,160,449.9,6,255,Normal
TCP,499,411.3,5,64,Normal
ICMP,60,13113.4,15,64,DDOS-Attack
TCP,64,1387.4,48,128,DDOS-Attack
UDP,354,241.3,7,64,Normal
TCP,733,284.3,5,64,Normal
ICMP,60,12042.4,20,128,DDOS-Attack
UDP,1166,67.5,1,128,Normal
TCP,64,7601.0,21,128,DDOS-Attack
UDP,1024,5218.7,32,128,DDOS-Attack
TCP,454,320.6,1,255,Normal
TCP,198,444.2,7,64,Normal
UDP,1024,12792.4,29,64,DDOS-Attack
TCP,211,363.8,2,255,Normal
ICMP,60,16438.0,20,128,DDOS-Attack
UDP,1344,432.5,5,64,Normal
ICMP,60,3559.5,17,128,DDOS-Attack
TCP,1022,240.5,5,128,Normal
UDP,1024,18072.3,42,128,DDOS-Attack
TCP,227,13.1,6,255,Normal
UDP,349,140.2,3,255,Normal
TCP,586,360.0,6,255,Normal
TCP,1420,234.9,4,128,Normal
UDP,1335,181.8,1,128,Normal
TCP,740,451.0,1,255,Normal
TCP,1128,287.0,7,64,Normal
TCP,263,315.9,5,128,Normal
UDP,1024,17454.5,25,128,DDOS-Attack
TCP,828,316.6,1,128,Normal
UDP,437,155.2,4,128,Normal
UDP,550,77.3,7,64,Normal
TCP,64,22680.2,48,64,DDOS-Attack
TCP,242,64.6,6,64,Normal
TCP,784,205.9,6,255,Normal
ICMP,648,364.2,5,128,Normal
TCP,1398,339.0,8,64,Normal
TCP,64,31965.4,44,128,DDOS-Attack
ICMP,60,8153.2,24,64,DDOS-Attack
UDP,199,392.6,1,255,Normal
TCP,1322,55.8,6,64,Normal
UDP,1024,22934.8,44,128,DDOS-Attack
UDP,1024,23568.3,21,128,DDOS-Attack
UDP,871,75.7,5,128,Normal
TCP,546,487.1,8,128,Normal
TCP,1277,169.5,1,255,Normal
ICMP,1165,17.1,7,128,Normal
ICMP,60,20635.1,29,128,DDOS-Attack
UDP,97,231.1,5,128,Normal
TCP,1378,141.4,2,255,Normal
ICMP,60,7106.3,16,64,DDOS-Attack
TCP,397,27.9,6,64,Normal
UDP,908,126.7,2,64,Normal
ICMP,1045,441.5,4,255,Normal
TCP,622,117.7,7,64,Normal
UDP,882,263.2,6,255,Normal
TCP,616,2.5,1,255,Normal
ICMP,60,27126.4,16,64,DDOS-Attack
ICMP,60,5769.8,43,128,DDOS-Attack
TCP,1326,211.6,7,128,Normal
TCP,682,344.0,5,255,Normal
UDP,1094,134.7,1,128,Normal
TCP,1243,94.0,4,255,Normal
ICMP,60,15373.1,47,64,DDOS-Attack
ICMP,60,16444.5,39,64,DDOS-Attack
UDP,255,77.6,1,128,Normal
TCP,87,133.1,2,255,Normal
TCP,458,141.5,7,128,Normal
ICMP,60,1257.2,17,64,DDOS-Attack
TCP,189,467.5,6,255,Normal
ICMP,60,17898.1,32,128,DDOS-Attack
TCP,843,245.5,8,255,Normal
ICMP,60,13488.1,43,64,DDOS-Attack
TCP,1477,234.5,7,64,Normal
ICMP,60,11936.3,14,64,DDOS-Attack
TCP,881,125.7,5,64,Normal
TCP,183,471.8,4,255,Normal
TCP,1495,199.4,4,255,Normal
TCP,907,96.2,5,128,Normal
TCP,617,276.2,4,255,Normal
TCP,64,39462.2,40,64,DDOS-Attack
TCP,1492,64.5,4,255,Normal
TCP,781,102.8,1,128,Normal
ICMP,60,15479.5,49,64,DDOS-Attack
TCP,1092,193.6,7,64,Normal
TCP,566,220.5,6,128,Normal
TCP,195,127.9,2,128,Normal
TCP,855,120.3,8,255,Normal
UDP,1024,22696.6,18,128,DDOS-Attack
TCP,905,380.0,7,128,Normal
ICMP,60,11777.6,27,64,DDOS-Attack
ICMP,60,16577.3,36,128,DDOS-Attack
TCP,1268,195.5,4,64,Normal
UDP,190,380.1,3,255,Normal
TCP,592,101.1,6,128,Normal
UDP,332,381.3,1,128,Normal
UDP,491,238.1,5,255,Normal
TCP,325,226.7,7,128,Normal
TCP,881,264.0,3,64,Normal
UDP,120,23.1,2,255,Normal
UDP,471,404.0,1,128,Normal
UDP,1204,361.4,1,64,Normal
TCP,64,25981.0,31,128,DDOS-Attack
UDP,1024,9478.8,44,128,DDOS-Attack
UDP,60,22176.3,19,128,DDOS-Attack
UDP,614,387.2,7,128,Normal
UDP,512,23217.0,13,128,DDOS-Attack
TCP,1022,348.7,3,255,Normal
TCP,1212,267.5,4,255,Normal
ICMP,60,16876.1,12,64,DDOS-Attack
TCP,778,278.2,3,128,Normal
UDP,312,23.8,7,64,Normal
UDP,416,63.3,5,128,Normal
TCP,64,10503.9,49,128,DDOS-Attack
TCP,648,284.4,5,64,Normal
ICMP,839,167.5,2,64,Normal
ICMP,60,22441.1,49,128,DDOS-Attack
ICMP,291,421.7,3,255,Normal
UDP,560,14.0,5,64,Normal
UDP,511,199.4,5,128,Normal
ICMP,1086,346.8,2,255,Normal
ICMP,60,3146.5,35,64,DDOS-Attack
ICMP,60,11788.9,27,128,DDOS-Attack
ICMP,692,106.4,8,128,Normal
ICMP,60,7863.9,40,128,DDOS-Attack
TCP,328,279.8,2,128,Normal
ICMP,60,4222.2,27,64,DDOS-Attack
TCP,983,426.5,4,128,Normal
UDP,985,336.4,5,64,Normal
TCP,1418,358.8,7,255,Normal
UDP,1254,120.9,2,128,Normal
TCP,253,145.9,2,128,Normal
TCP,816,236.0,8,255,Normal
TCP,1201,362.7,3,64,Normal
