ip.src,ip.dst,icmp.type,frame.time_delta,frame.len,ip.ttl,protocol,ip.len,label
192.168.185.241,192.168.78.27,,0.833706614,657,32,UDP,677,Normal
192.168.255.37,192.168.185.205,,0.922132325,239,255,TCP,254,Normal
192.168.73.227,192.168.84.49,,0.426118768,1426,128,ARP,1426,Normal
192.168.207.9,192.168.195.13,,0.842390882,1018,255,ARP,1027,Normal
192.168.228.233,192.168.123.83,,0.530896134,164,128,ARP,171,Normal
192.168.231.29,192.168.240.244,,0.916916373,750,64,TCP,760,Normal
192.168.239.174,192.168.26.180,11,0.435931291,1202,64,ICMP,1208,Normal
192.168.170.143,192.168.135.252,,0.45811004,1475,32,TCP,1487,Normal
192.168.182.150,192.168.74.9,,0.273711835,598,64,ARP,606,Normal
192.168.217.202,192.168.71.206,,0.13307018,353,255,TCP,354,Normal
192.168.217.195,192.168.44.118,,0.268475526,248,128,UDP,262,Normal
192.168.72.147,192.168.99.243,,0.894629554,1041,128,TCP,1044,Normal
192.168.67.157,192.168.245.134,8,0.100608989,1076,128,ICMP,1095,Normal
192.168.14.94,192.168.17.203,,0.107476694,402,64,TCP,421,Normal
192.168.141.139,192.168.64.108,,0.389012879,1360,255,TCP,1364,Normal
192.168.91.107,192.168.97.75,,0.889408346,338,64,ARP,352,Normal
192.168.127.96,192.168.169.60,,0.166452097,1437,128,TCP,1451,Normal
192.168.241.126,192.168.158.154,,0.172936367,207,128,TCP,212,Normal
192.168.185.86,192.168.241.129,,0.828089754,110,128,ARP,123,Normal
192.168.78.46,192.168.42.161,11,0.854651683,133,32,ICMP,148,Normal
192.168.143.86,192.168.134.241,,0.790454894,1049,128,ARP,1050,Normal
192.168.248.10,192.168.86.79,,0.705979216,845,32,UDP,860,Normal
192.168.157.185,192.168.39.210,,0.443709501,276,32,TCP,282,Normal
192.168.216.135,192.168.58.65,11,0.475264701,82,32,ICMP,92,Normal
192.168.245.128,192.168.237.83,0,0.716283669,369,32,ICMP,379,Normal
192.168.227.104,192.168.88.94,,0.970806067,1299,128,UDP,1307,Normal
192.168.174.30,192.168.191.121,,0.437010357,973,255,ARP,978,Normal
192.168.30.55,192.168.247.31,,0.017745207,123,32,UDP,142,Normal
192.168.104.186,192.168.227.122,,0.678073827,1016,255,ARP,1028,Normal
192.168.138.39,192.168.59.253,,0.031834898,871,32,TCP,879,Normal
192.168.229.75,192.168.0.153,8,0.196874864,1058,32,ICMP,1062,Normal
192.168.245.44,192.168.242.211,0,0.757853787,1314,32,ICMP,1325,Normal
192.168.96.250,192.168.28.22,0,0.356102115,1386,255,ICMP,1391,Normal
192.168.40.158,192.168.40.49,,0.851821139,267,32,ARP,267,Normal
192.168.227.241,192.168.241.186,,0.041748933,306,32,ARP,315,Normal
192.168.171.45,192.168.209.29,,0.435769812,1048,128,UDP,1055,Normal
192.168.234.228,192.168.138.89,,0.792335503,65,128,UDP,68,Normal
192.168.134.252,192.168.63.166,11,0.025249734,872,64,ICMP,883,Normal
192.168.2.73,192.168.66.103,,0.890878769,743,64,UDP,758,Normal
192.168.66.98,192.168.229.224,,0.485311968,432,255,UDP,441,Normal
192.168.227.162,192.168.81.216,,0.504666352,255,32,UDP,273,Normal
192.168.252.139,192.168.192.67,,0.160016771,775,32,UDP,783,Normal
192.168.73.130,192.168.9.99,,0.566498185,1422,32,ARP,1441,Normal
192.168.80.17,192.168.178.106,,0.676887401,707,255,TCP,725,Normal
192.168.118.128,192.168.108.247,,0.565945115,147,255,ARP,160,Normal
192.168.128.6,192.168.243.51,,0.144304161,565,255,ARP,575,Normal
192.168.31.29,192.168.31.1,,0.562991721,854,32,ARP,858,Normal
192.168.31.193,192.168.99.81,,0.100047691,103,128,UDP,119,Normal
192.168.170.147,192.168.18.52,,0.111378142,771,64,TCP,788,Normal
192.168.141.249,192.168.136.128,,0.53673299,1409,64,UDP,1418,Normal
192.168.71.144,192.168.225.162,,0.219282591,171,128,TCP,182,Normal
192.168.138.212,192.168.254.204,,0.215986488,382,128,TCP,386,Normal
192.168.234.5,192.168.223.33,,0.553209796,777,255,UDP,794,Normal
192.168.43.1,192.168.175.12,,0.725130131,1189,255,ARP,1204,Normal
192.168.0.5,192.168.106.26,11,0.880007469,90,255,ICMP,99,Normal
192.168.225.134,192.168.194.31,11,0.918241608,873,32,ICMP,890,Normal
192.168.60.69,192.168.9.67,8,0.93049102,1253,255,ICMP,1259,Normal
192.168.77.90,192.168.76.119,,0.171514414,677,32,ARP,692,Normal
192.168.44.246,192.168.248.57,8,0.645710137,639,255,ICMP,649,Normal
192.168.232.83,192.168.66.163,,0.99609939,1226,255,UDP,1240,Normal
192.168.127.86,192.168.192.223,,0.550391889,1173,255,UDP,1190,Normal
192.168.116.251,192.168.80.192,,0.743870637,1074,32,ARP,1094,Normal
192.168.118.86,192.168.179.221,,0.624798982,707,128,ARP,722,Normal
192.168.114.209,192.168.185.142,,0.287312543,996,255,TCP,1011,Normal
192.168.154.175,192.168.188.63,8,0.606499258,1486,255,ICMP,1503,Normal
192.168.193.167,192.168.27.130,0,0.158979881,1491,128,ICMP,1500,Normal
192.168.81.50,192.168.248.24,,0.098912895,802,128,TCP,806,Normal
192.168.80.30,192.168.18.156,,0.383347994,1430,128,UDP,1445,Normal
192.168.123.41,192.168.32.181,,0.525936417,1236,64,ARP,1238,Normal
192.168.231.3,192.168.216.213,,0.785548158,767,255,ARP,768,Normal
192.168.123.184,192.168.214.154,,0.720271143,1292,32,TCP,1312,Normal
192.168.30.34,192.168.173.128,8,0.391328984,813,255,ICMP,815,Normal
192.168.144.210,192.168.253.134,,0.100446269,1301,255,TCP,1315,Normal
192.168.112.37,192.168.84.70,,0.092821982,1482,128,TCP,1486,Normal
192.168.214.26,192.168.163.163,0,0.174348645,941,128,ICMP,941,Normal
192.168.189.223,192.168.107.142,,0.664552381,992,64,ARP,1001,Normal
192.168.119.159,192.168.71.238,,0.376956623,1343,32,UDP,1343,Normal
192.168.255.216,192.168.255.183,,0.444315185,421,64,TCP,430,Normal
192.168.161.57,192.168.11.18,11,0.937223149,159,32,ICMP,176,Normal
192.168.71.132,192.168.189.155,11,0.308380727,1484,32,ICMP,1501,Normal
192.168.183.62,192.168.156.119,,0.193287746,1213,128,ARP,1222,Normal
192.168.66.70,192.168.61.204,11,0.422467371,873,128,ICMP,885,Normal
192.168.19.10,192.168.244.167,,0.108512709,231,64,ARP,242,Normal
192.168.50.74,192.168.89.100,,0.213937709,131,64,TCP,144,Normal
192.168.222.212,192.168.34.144,,0.20911406,1379,255,TCP,1390,Normal
192.168.231.33,192.168.173.5,,0.312450741,710,128,TCP,710,Normal
192.168.189.177,192.168.116.16,,0.505349278,95,128,ARP,109,Normal
192.168.225.67,192.168.238.237,,0.91914981,1153,128,UDP,1155,Normal
192.168.16.254,192.168.32.110,0,0.06793355,1465,64,ICMP,1469,Normal
192.168.211.37,192.168.255.16,,0.73858044,1425,128,UDP,1429,Normal
192.168.117.73,192.168.61.208,,0.645894346,660,64,UDP,670,Normal
192.168.17.165,192.168.13.246,,0.833676983,1010,32,TCP,1011,Normal
192.168.97.26,192.168.8.34,,0.259596498,1385,128,ARP,1394,Normal
192.168.7.50,192.168.112.186,,0.23745961,724,64,TCP,728,Normal
192.168.187.235,192.168.225.63,8,0.276359753,753,32,ICMP,754,Normal
192.168.221.207,192.168.77.60,0,0.327068343,1395,32,ICMP,1405,Normal
192.168.114.114,192.168.193.11,,0.151716848,160,255,ARP,161,Normal
192.168.104.96,192.168.23.213,,0.8160666,1023,64,UDP,1026,Normal
192.168.123.184,192.168.56.205,,0.707240405,993,128,ARP,1000,Normal
192.168.77.209,192.168.94.122,8,0.257645007,90,128,ICMP,110,Normal
192.168.29.86,192.168.32.190,,0.957366591,1050,32,UDP,1053,Normal
192.168.114.168,192.168.30.177,11,0.69152111,541,128,ICMP,555,Normal
192.168.125.254,192.168.203.249,,0.192382706,115,255,UDP,119,Normal
192.168.56.28,192.168.63.198,,0.378863036,446,32,ARP,456,Normal
192.168.240.139,192.168.40.156,8,0.704852406,221,128,ICMP,236,Normal
192.168.96.236,192.168.31.33,,0.990666102,1084,255,TCP,1101,Normal
192.168.57.134,192.168.27.2,,0.897982716,1227,64,TCP,1229,Normal
192.168.196.124,192.168.147.114,,0.688001796,1174,255,UDP,1189,Normal
192.168.87.26,192.168.16.196,,0.450686265,94,255,TCP,113,Normal
192.168.47.28,192.168.94.169,11,0.191152303,66,32,ICMP,80,Normal
192.168.138.118,192.168.191.130,,0.075139706,595,32,TCP,600,Normal
192.168.209.116,192.168.102.13,0,0.263592707,698,64,ICMP,713,Normal
192.168.216.146,192.168.148.7,0,0.486135429,1286,255,ICMP,1296,Normal
192.168.203.156,192.168.125.214,,0.809929757,793,64,UDP,799,Normal
192.168.127.156,192.168.226.183,,0.767187394,1485,32,TCP,1498,Normal
192.168.53.8,192.168.188.84,,0.335690549,1015,128,ARP,1031,Normal
192.168.47.82,192.168.47.69,,0.770348595,351,128,TCP,370,Normal
192.168.110.206,192.168.149.22,,0.616626373,887,128,UDP,903,Normal
192.168.82.62,192.168.116.71,8,0.934356439,1045,32,ICMP,1056,Normal
192.168.170.192,192.168.13.181,8,0.102006416,518,64,ICMP,525,Normal
192.168.170.49,192.168.89.228,11,0.134301722,828,255,ICMP,842,Normal
192.168.6.170,192.168.2.250,,0.1440787,80,64,UDP,99,Normal
192.168.188.231,192.168.60.146,,0.2190407,973,32,UDP,992,Normal
192.168.84.59,192.168.207.121,,0.406567828,302,64,TCP,314,Normal
192.168.166.192,192.168.213.210,,0.057702366,1403,64,ARP,1403,Normal
192.168.57.163,192.168.243.175,,0.793761086,1006,128,TCP,1010,Normal
192.168.232.57,192.168.231.248,,0.841915021,294,64,UDP,298,Normal
192.168.239.221,192.168.230.220,,0.444056438,1210,128,UDP,1219,Normal
192.168.97.254,192.168.171.164,,0.986297913,114,255,ARP,117,Normal
192.168.20.56,192.168.126.197,,0.584202576,366,255,TCP,375,Normal
192.168.160.224,192.168.101.105,,0.593117157,885,64,UDP,890,Normal
192.168.132.73,192.168.142.249,,0.549893096,395,128,ARP,406,Normal
192.168.67.135,192.168.137.62,0,0.064388806,227,32,ICMP,231,Normal
192.168.237.73,192.168.96.39,,0.389706206,1459,128,ARP,1473,Normal
192.168.208.64,192.168.23.139,,0.471250292,322,64,UDP,337,Normal
192.168.115.250,192.168.62.27,,0.457310666,356,32,TCP,370,Normal
192.168.165.214,192.168.28.218,,0.570328117,147,128,ARP,166,Normal
192.168.59.244,192.168.217.253,,0.375365881,477,64,UDP,491,Normal
192.168.73.124,192.168.174.72,8,0.537427321,973,128,ICMP,973,Normal
192.168.10.175,192.168.94.240,,0.664970068,667,64,ARP,679,Normal
192.168.106.154,192.168.124.135,,0.032248758,912,255,UDP,914,Normal
192.168.82.26,192.168.211.216,,0.047345636,1028,255,UDP,1044,Normal
192.168.47.85,192.168.142.197,8,0.381601303,1421,255,ICMP,1438,Normal
192.168.253.37,192.168.142.62,,0.7142192,1439,255,ARP,1439,Normal
192.168.96.72,192.168.237.69,,0.704937783,894,255,UDP,899,Normal
192.168.16.108,192.168.95.63,,0.638659073,1225,64,UDP,1225,Normal
192.168.16.52,192.168.171.32,8,0.638135799,510,32,ICMP,530,Normal
192.168.69.139,192.168.228.220,,0.187670797,489,255,UDP,498,Normal
192.168.94.109,192.168.250.135,0,0.803523051,330,128,ICMP,348,Normal
192.168.4.52,192.168.46.143,,0.276037382,551,64,ARP,570,Normal
192.168.101.168,192.168.32.10,,0.641327216,306,128,TCP,313,Normal
192.168.35.124,192.168.11.191,11,0.526091364,1067,32,ICMP,1069,Normal
192.168.178.138,192.168.224.250,,0.25717067,1226,128,UDP,1234,Normal
192.168.209.253,192.168.37.223,0,0.654549604,309,255,ICMP,317,Normal
192.168.185.214,192.168.98.90,,0.801035859,512,128,ARP,515,Normal
192.168.50.26,192.168.123.105,,0.196943991,655,255,TCP,655,Normal
192.168.4.79,192.168.82.187,,0.150001091,475,64,TCP,481,Normal
192.168.76.232,192.168.179.196,,0.516781102,416,128,TCP,436,Normal
192.168.128.146,192.168.5.148,,0.041060499,1200,255,ARP,1217,Normal
192.168.8.148,192.168.179.83,,0.994313465,1318,64,ARP,1336,Normal
192.168.215.84,192.168.172.116,,0.027262709,502,128,ARP,518,Normal
192.168.197.205,192.168.232.18,,0.118101731,1012,128,UDP,1031,Normal
192.168.119.232,192.168.176.103,,0.897226497,465,255,TCP,473,Normal
192.168.66.228,192.168.82.57,,0.051964253,943,64,TCP,956,Normal
192.168.82.123,192.168.66.165,,0.568294786,449,255,ARP,453,Normal
192.168.178.155,192.168.202.69,,0.14494468,267,32,UDP,284,Normal
192.168.122.94,192.168.191.72,,0.10027684,687,128,TCP,702,Normal
192.168.25.62,192.168.191.32,0,0.030315802,338,64,ICMP,357,Normal
192.168.109.146,192.168.209.188,,0.822714088,254,128,ARP,260,Normal
192.168.195.246,192.168.122.213,0,0.755507232,672,32,ICMP,688,Normal
192.168.216.232,192.168.119.232,,0.410284781,422,255,TCP,422,Normal
192.168.52.46,192.168.134.59,,0.398262363,381,128,UDP,393,Normal
192.168.60.33,192.168.20.177,,0.805744173,1266,128,UDP,1280,Normal
192.168.220.50,192.168.87.221,0,0.739693734,503,255,ICMP,520,Normal
192.168.47.102,192.168.171.89,,0.302886211,959,255,TCP,969,Normal
192.168.221.32,192.168.234.101,11,0.158241352,1383,32,ICMP,1399,Normal
192.168.237.228,192.168.216.233,,0.388042648,1137,64,TCP,1142,Normal
192.168.135.154,192.168.143.51,,0.759768367,812,255,ARP,827,Normal
192.168.228.4,192.168.230.56,11,0.557390071,448,255,ICMP,467,Normal
192.168.202.243,192.168.92.17,11,0.356028572,1406,32,ICMP,1418,Normal
192.168.188.61,192.168.220.206,,0.274659004,194,255,UDP,207,Normal
192.168.121.12,192.168.64.200,,0.949892409,820,64,TCP,822,Normal
192.168.207.122,192.168.110.181,,0.610910516,385,255,UDP,399,Normal
192.168.127.142,192.168.151.223,,0.795267439,1365,255,ARP,1372,Normal
192.168.168.142,192.168.208.102,,0.276202428,1368,64,ARP,1377,Normal
192.168.199.82,192.168.135.215,,0.615183133,170,64,ARP,190,Normal
192.168.90.80,192.168.216.211,,0.599060218,572,64,ARP,576,Normal
192.168.175.236,192.168.42.139,,0.926404702,674,64,ARP,677,Normal
192.168.227.107,192.168.120.110,,0.151271184,550,64,ARP,567,Normal
192.168.18.30,192.168.121.189,,0.18980094,1461,32,ARP,1480,Normal
192.168.125.120,192.168.151.189,,0.556275912,1030,255,TCP,1042,Normal
192.168.116.116,192.168.159.77,,0.522288979,183,64,TCP,200,Normal
192.168.52.242,192.168.48.170,,0.994634564,371,255,TCP,386,Normal
192.168.36.142,192.168.19.210,,0.949386291,1190,64,UDP,1202,Normal
192.168.246.186,192.168.96.228,,0.971514904,1307,128,ARP,1324,Normal
192.168.171.201,192.168.196.171,8,0.575180562,1403,255,ICMP,1416,Normal
192.168.93.15,192.168.211.37,,0.453763883,870,128,TCP,873,Normal
192.168.226.42,192.168.175.102,,0.628109718,222,64,ARP,224,Normal
192.168.43.173,192.168.115.126,,0.76026861,1496,255,ARP,1507,Normal
192.168.160.66,192.168.120.32,,0.977919295,519,255,ARP,533,Normal
192.168.209.228,192.168.57.167,,0.038145372,1257,128,ARP,1269,Normal
192.168.178.8,192.168.131.160,,0.773579282,350,64,ARP,365,Normal
192.168.55.6,192.168.93.99,8,0.716258509,154,64,ICMP,156,Normal
192.168.17.239,192.168.99.200,8,0.369869553,969,128,ICMP,978,Normal
192.168.162.242,192.168.188.3,,0.411690698,940,64,ARP,950,Normal
192.168.0.87,192.168.142.31,,0.975760332,467,64,UDP,468,Normal
192.168.206.120,192.168.53.59,0,0.211999548,71,255,ICMP,91,Normal
192.168.116.121,192.168.86.52,,0.530117615,964,32,TCP,965,Normal
192.168.107.176,192.168.180.75,8,0.875831463,562,64,ICMP,572,Normal
192.168.27.118,192.168.111.144,,0.465179475,460,32,TCP,471,Normal
192.168.56.239,192.168.110.162,,0.31352211,532,128,ARP,543,Normal
192.168.84.53,192.168.224.196,,0.980138094,1382,255,UDP,1391,Normal
192.168.33.66,192.168.156.166,8,0.268276984,717,128,ICMP,734,Normal
192.168.39.244,192.168.169.159,,0.577608317,393,32,TCP,396,Normal
192.168.140.169,192.168.15.2,,0.056861811,736,128,ARP,754,Normal
192.168.159.30,192.168.108.32,11,0.130122534,353,32,ICMP,363,Normal
192.168.225.206,192.168.159.106,,0.165943036,1294,255,UDP,1299,Normal
192.168.171.137,192.168.4.254,0,0.296374837,451,32,ICMP,452,Normal
192.168.211.198,192.168.153.34,,0.631103821,894,64,TCP,897,Normal
192.168.39.237,192.168.92.30,8,0.99074503,327,32,ICMP,341,Normal
192.168.25.225,192.168.194.83,,0.665878089,826,32,TCP,827,Normal
192.168.34.17,192.168.209.20,,0.290973469,1422,32,TCP,1430,Normal
192.168.133.227,192.168.224.50,11,0.228315208,1035,128,ICMP,1045,Normal
192.168.87.108,192.168.15.57,,0.519722612,115,255,ARP,115,Normal
192.168.148.60,192.168.99.237,,0.13229183,851,32,ARP,860,Normal
192.168.162.240,192.168.69.219,11,0.587351391,215,64,ICMP,218,Normal
192.168.10.212,192.168.25.200,,0.463859255,928,255,ARP,941,Normal
192.168.220.14,192.168.252.252,11,0.647173542,192,64,ICMP,208,Normal
192.168.13.209,192.168.227.61,,0.484955702,608,255,TCP,622,Normal
192.168.86.193,192.168.126.15,0,0.805769505,1271,32,ICMP,1281,Normal
192.168.252.211,192.168.20.127,,0.093996289,1357,255,ARP,1358,Normal
192.168.216.182,192.168.217.29,,0.810690731,433,255,ARP,445,Normal
192.168.169.24,192.168.46.19,0,0.007687482,462,255,ICMP,472,Normal
192.168.252.7,192.168.153.9,,0.178941801,688,64,TCP,700,Normal
192.168.240.127,192.168.114.81,,0.559882529,276,128,TCP,294,Normal
192.168.19.188,192.168.161.122,,0.4923714,470,64,TCP,487,Normal
192.168.144.75,192.168.109.55,,0.86555876,1196,255,ARP,1199,Normal
192.168.56.63,192.168.60.198,,0.887218542,565,32,ARP,579,Normal
192.168.217.8,192.168.180.165,,0.652232915,71,128,UDP,76,Normal
192.168.228.136,192.168.166.245,,0.531305073,371,128,TCP,382,Normal
192.168.229.81,192.168.79.106,0,0.522490172,1465,255,ICMP,1468,Normal
192.168.134.219,192.168.188.214,,0.035941336,1197,255,UDP,1197,Normal
192.168.69.87,192.168.120.207,,0.440905004,731,255,UDP,733,Normal
192.168.67.189,192.168.72.28,,0.496724035,958,64,TCP,973,Normal
192.168.50.74,192.168.27.43,,0.014990605,888,64,TCP,892,Normal
192.168.49.141,192.168.141.71,,0.04449388,93,255,UDP,107,Normal
192.168.108.89,192.168.190.16,,0.140065073,139,64,TCP,144,Normal
192.168.107.223,192.168.63.128,0,0.360205017,1331,255,ICMP,1350,Normal
192.168.149.182,192.168.75.58,,0.308774558,238,128,UDP,258,Normal
192.168.152.78,192.168.24.54,,0.45322707,969,32,UDP,989,Normal
192.168.226.106,192.168.246.192,,0.490129025,634,255,ARP,642,Normal
192.168.159.79,192.168.90.70,8,0.791897786,302,64,ICMP,303,Normal
192.168.115.85,192.168.227.138,,0.468730752,828,64,ARP,830,Normal
192.168.69.200,192.168.201.81,,0.622448379,572,128,ARP,583,Normal
192.168.232.33,192.168.168.88,,0.037449676,651,64,UDP,657,Normal
192.168.71.148,192.168.119.79,,0.583329847,1224,255,UDP,1230,Normal
192.168.76.87,192.168.25.88,,0.420685835,314,255,TCP,334,Normal
192.168.133.182,192.168.249.194,,0.619955505,151,64,TCP,153,Normal
192.168.118.220,192.168.233.45,8,0.418888262,1165,32,ICMP,1176,Normal
192.168.9.221,192.168.119.200,,0.478459362,1365,255,TCP,1377,Normal
192.168.80.160,192.168.208.164,,0.792897263,1329,128,ARP,1343,Normal
192.168.16.220,192.168.56.11,,0.528886597,349,128,UDP,357,Normal
192.168.179.34,192.168.130.166,,0.444088064,1111,255,TCP,1130,Normal
192.168.13.249,192.168.245.16,,0.761876612,128,128,UDP,148,Normal
192.168.114.197,192.168.170.174,0,0.561839288,886,255,ICMP,903,Normal
192.168.178.132,192.168.238.109,,0.385041387,1209,255,TCP,1210,Normal
192.168.126.7,192.168.252.2,,0.722937422,1315,255,TCP,1327,Normal
192.168.100.4,192.168.112.41,,0.435170728,1199,128,UDP,1216,Normal
192.168.27.69,192.168.63.132,,0.995989222,1143,64,ARP,1153,Normal
192.168.92.55,192.168.139.246,,0.003397871,1227,64,TCP,1232,Normal
192.168.132.152,192.168.213.19,,0.560400188,895,64,ARP,895,Normal
192.168.204.75,192.168.9.173,,0.34690566,1152,64,ARP,1167,Normal
192.168.173.174,192.168.183.78,,0.425706413,1199,64,TCP,1219,Normal
192.168.184.2,192.168.174.222,,0.28217104,811,32,TCP,817,Normal
192.168.73.245,192.168.82.118,,0.282324188,238,128,ARP,258,Normal
192.168.46.10,192.168.118.9,8,0.870241591,1311,128,ICMP,1313,Normal
192.168.40.218,192.168.33.48,11,0.506477933,898,64,ICMP,911,Normal
192.168.122.26,192.168.72.15,,0.552025149,1000,64,ARP,1002,Normal
192.168.11.223,192.168.154.250,11,0.063575196,490,32,ICMP,495,Normal
192.168.80.109,192.168.225.186,,0.661216217,1047,128,ARP,1067,Normal
192.168.154.178,192.168.103.155,,0.875154313,715,128,ARP,732,Normal
192.168.83.241,192.168.181.3,11,0.502306608,292,32,ICMP,311,Normal
192.168.32.22,192.168.234.86,,0.33041751,1154,64,UDP,1163,Normal
192.168.247.148,192.168.194.223,,0.882667477,989,255,UDP,993,Normal
192.168.80.149,192.168.151.28,,0.640151606,454,128,ARP,456,Normal
192.168.224.153,192.168.55.104,,0.224634417,948,128,TCP,956,Normal
192.168.47.174,192.168.217.226,0,0.753714429,769,128,ICMP,786,Normal
192.168.176.205,192.168.187.127,11,0.969382528,1376,255,ICMP,1378,Normal
192.168.24.93,192.168.97.206,,0.780384435,116,128,UDP,134,Normal
192.168.247.224,192.168.91.93,,0.149624089,1097,255,ARP,1111,Normal
192.168.66.16,192.168.26.125,,0.916853165,1078,32,UDP,1087,Normal
192.168.155.18,192.168.68.95,,0.264344973,984,128,TCP,1000,Normal
192.168.149.72,192.168.240.166,,0.781156936,1460,128,TCP,1476,Normal
192.168.200.122,192.168.120.24,,0.373295762,1469,32,ARP,1473,Normal
192.168.239.60,192.168.11.142,,0.155418085,592,255,TCP,611,Normal
192.168.221.220,192.168.71.22,,0.613669936,77,128,TCP,83,Normal
192.168.100.35,192.168.21.155,0,0.555341482,370,255,ICMP,374,Normal
192.168.176.55,192.168.124.3,,0.287816826,776,128,TCP,784,Normal
192.168.47.103,192.168.160.196,,0.916392076,347,32,ARP,359,Normal
