frame.time_delta,frame.len,ip.ttl,ip.len,Protocol,label
0.000722,115,46,115,ICMP,DDOS-Attack
0.000539,108,58,108,UDP,DDOS-Attack
0.000488,133,32,133,ICMP,DDOS-Attack
0.000608,105,41,105,UDP,DDOS-Attack
0.000965,116,46,116,UDP,DDOS-Attack
0.000783,68,43,68,UDP,DDOS-Attack
0.000946,145,41,145,ICMP,DDOS-Attack
0.000103,84,56,84,ICMP,DDOS-Attack
0.000682,131,62,131,TCP,DDOS-Attack
0.000753,95,30,95,UDP,DDOS-Attack
6.4e-05,135,52,135,UDP,DDOS-Attack
0.000107,100,41,100,TCP,DDOS-Attack
0.000289,140,53,140,UDP,DDOS-Attack
0.000146,143,31,143,UDP,DDOS-Attack
0.000694,106,60,106,ICMP,DDOS-Attack
0.000596,119,46,119,TCP,DDOS-Attack
0.000634,145,34,145,TCP,DDOS-Attack
3.5e-05,95,40,95,ICMP,DDOS-Attack
0.000369,125,49,125,UDP,DDOS-Attack
0.000854,97,48,97,ICMP,DDOS-Attack
8.5e-05,135,34,135,TCP,DDOS-Attack
0.000931,150,64,150,TCP,DDOS-Attack
0.00077,99,55,99,UDP,DDOS-Attack
6.6e-05,77,54,77,ICMP,DDOS-Attack
0.000113,77,56,77,UDP,DDOS-Attack
8e-05,113,57,113,UDP,DDOS-Attack
0.000416,104,54,104,TCP,DDOS-Attack
0.000522,115,38,115,ICMP,DDOS-Attack
0.000795,60,62,60,ICMP,DDOS-Attack
0.000368,110,38,110,TCP,DDOS-Attack
0.000577,134,59,134,TCP,DDOS-Attack
0.000892,91,41,91,ICMP,DDOS-Attack
0.000208,129,39,129,TCP,DDOS-Attack
0.000124,130,32,130,UDP,DDOS-Attack
0.000997,102,57,102,ICMP,DDOS-Attack
0.000861,108,59,108,ICMP,DDOS-Attack
0.000481,66,58,66,UDP,DDOS-Attack
0.000291,92,32,92,ICMP,DDOS-Attack
0.000246,143,44,143,TCP,DDOS-Attack
0.000367,63,51,63,TCP,DDOS-Attack
0.000153,88,57,88,TCP,DDOS-Attack
0.000242,95,36,95,ICMP,DDOS-Attack
0.000844,103,63,103,UDP,DDOS-Attack
0.00025,81,41,81,UDP,DDOS-Attack
0.000614,79,38,79,ICMP,DDOS-Attack
0.000725,135,54,135,TCP,DDOS-Attack
0.000951,126,39,126,ICMP,DDOS-Attack
0.000525,68,54,68,UDP,DDOS-Attack
0.000917,121,34,121,TCP,DDOS-Attack
0.000693,78,49,78,ICMP,DDOS-Attack
0.000826,89,56,89,TCP,DDOS-Attack
8.1e-05,83,58,83,UDP,DDOS-Attack
0.000312,101,64,101,TCP,DDOS-Attack
0.000136,147,30,147,UDP,DDOS-Attack
0.000494,137,55,137,TCP,DDOS-Attack
0.000728,87,43,87,UDP,DDOS-Attack
0.00071,143,41,143,TCP,DDOS-Attack
1.4e-05,76,59,76,UDP,DDOS-Attack
0.000971,144,40,144,TCP,DDOS-Attack
0.000392,91,42,91,UDP,DDOS-Attack
0.000698,127,59,127,ICMP,DDOS-Attack
0.000236,75,49,75,ICMP,DDOS-Attack
0.000488,128,30,128,UDP,DDOS-Attack
0.000917,138,51,138,UDP,DDOS-Attack
0.000992,120,30,120,UDP,DDOS-Attack
8.3e-05,114,52,114,TCP,DDOS-Attack
0.000544,143,62,143,UDP,DDOS-Attack
0.000359,99,59,99,TCP,DDOS-Attack
0.000973,104,33,104,TCP,DDOS-Attack
9e-05,128,57,128,UDP,DDOS-Attack
0.000607,137,46,137,UDP,DDOS-Attack
0.000494,101,58,101,TCP,DDOS-Attack
0.0007,67,57,67,TCP,DDOS-Attack
0.00085,142,35,142,TCP,DDOS-Attack
0.000178,150,52,150,UDP,DDOS-Attack
0.000498,123,62,123,UDP,DDOS-Attack
0.00096,111,54,111,TCP,DDOS-Attack
0.000186,95,55,95,TCP,DDOS-Attack
0.000584,122,44,122,ICMP,DDOS-Attack
0.000479,103,45,103,TCP,DDOS-Attack
0.000358,67,51,67,UDP,DDOS-Attack
0.000409,125,41,125,UDP,DDOS-Attack
0.000237,148,34,148,ICMP,DDOS-Attack
0.00097,139,46,139,ICMP,DDOS-Attack
0.000188,122,45,122,UDP,DDOS-Attack
0.000915,82,43,82,TCP,DDOS-Attack
0.000675,70,59,70,TCP,DDOS-Attack
0.000632,114,54,114,UDP,DDOS-Attack
0.000307,128,48,128,TCP,DDOS-Attack
0.000562,118,52,118,ICMP,DDOS-Attack
0.000222,145,39,145,ICMP,DDOS-Attack
0.000614,69,36,69,UDP,DDOS-Attack
0.000777,121,51,121,TCP,DDOS-Attack
0.000174,64,43,64,ICMP,DDOS-Attack
0.000711,82,61,82,TCP,DDOS-Attack
0.000642,68,60,68,ICMP,DDOS-Attack
0.000246,81,41,81,TCP,DDOS-Attack
2.9e-05,113,49,113,UDP,DDOS-Attack
0.000689,128,39,128,UDP,DDOS-Attack
2.3e-05,150,53,150,ICMP,DDOS-Attack
0.000582,115,35,115,TCP,DDOS-Attack
0.000534,83,57,83,ICMP,DDOS-Attack
0.000268,97,64,97,UDP,DDOS-Attack
0.000536,114,58,114,TCP,DDOS-Attack
0.000109,75,46,75,TCP,DDOS-Attack
0.000469,98,39,98,ICMP,DDOS-Attack
0.000865,60,55,60,TCP,DDOS-Attack
0.000665,94,52,94,TCP,DDOS-Attack
0.000636,119,58,119,ICMP,DDOS-Attack
0.000976,126,57,126,TCP,DDOS-Attack
0.000412,80,38,80,UDP,DDOS-Attack
0.000178,135,34,135,ICMP,DDOS-Attack
0.000612,96,31,96,ICMP,DDOS-Attack
0.00095,86,49,86,UDP,DDOS-Attack
0.000531,121,40,121,UDP,DDOS-Attack
0.000797,66,47,66,UDP,DDOS-Attack
1.4e-05,102,55,102,UDP,DDOS-Attack
0.000244,136,60,136,ICMP,DDOS-Attack
0.000931,62,45,62,UDP,DDOS-Attack
0.000541,90,63,90,TCP,DDOS-Attack
0.000696,136,40,136,TCP,DDOS-Attack
0.000485,148,54,148,TCP,DDOS-Attack
0.000293,112,39,112,ICMP,DDOS-Attack
0.000629,82,48,82,UDP,DDOS-Attack
0.000329,131,50,131,TCP,DDOS-Attack
0.000765,131,58,131,TCP,DDOS-Attack
0.000943,77,63,77,TCP,DDOS-Attack
0.000589,127,54,127,UDP,DDOS-Attack
0.000453,82,37,82,UDP,DDOS-Attack
0.000307,143,51,143,ICMP,DDOS-Attack
0.000379,118,38,118,ICMP,DDOS-Attack
0.000178,100,34,100,TCP,DDOS-Attack
0.000201,143,55,143,ICMP,DDOS-Attack
0.000382,66,51,66,TCP,DDOS-Attack
0.000424,125,39,125,UDP,DDOS-Attack
0.000388,112,30,112,UDP,DDOS-Attack
0.000556,130,55,130,UDP,DDOS-Attack
0.000864,100,44,100,ICMP,DDOS-Attack
0.000529,120,39,120,ICMP,DDOS-Attack
0.000188,128,53,128,ICMP,DDOS-Attack
0.000601,74,61,74,UDP,DDOS-Attack
0.00074,61,51,61,TCP,DDOS-Attack
0.000455,87,60,87,UDP,DDOS-Attack
4.1e-05,101,57,101,TCP,DDOS-Attack
0.000873,60,32,60,TCP,DDOS-Attack
0.000853,60,46,60,ICMP,DDOS-Attack
0.000235,115,41,115,TCP,DDOS-Attack
0.000808,82,40,82,UDP,DDOS-Attack
0.000142,133,64,133,TCP,DDOS-Attack
0.000968,97,34,97,UDP,DDOS-Attack
3.2e-05,81,32,81,TCP,DDOS-Attack
0.000161,94,43,94,ICMP,DDOS-Attack
0.000689,93,31,93,ICMP,DDOS-Attack
0.000145,83,35,83,TCP,DDOS-Attack
0.000441,94,49,94,ICMP,DDOS-Attack
0.000292,114,50,114,UDP,DDOS-Attack
0.000157,96,46,96,TCP,DDOS-Attack
0.000483,136,37,136,ICMP,DDOS-Attack
0.000616,130,33,130,ICMP,DDOS-Attack
0.000609,125,47,125,ICMP,DDOS-Attack
3.2e-05,65,35,65,ICMP,DDOS-Attack
0.000189,98,49,98,UDP,DDOS-Attack
0.000951,90,64,90,ICMP,DDOS-Attack
1.7e-05,145,49,145,TCP,DDOS-Attack
0.000307,90,59,90,ICMP,DDOS-Attack
0.00076,110,36,110,ICMP,DDOS-Attack
0.000138,100,61,100,TCP,DDOS-Attack
1.3e-05,108,54,108,UDP,DDOS-Attack
0.000563,141,63,141,UDP,DDOS-Attack
0.000471,147,34,147,UDP,DDOS-Attack
0.000759,123,50,123,TCP,DDOS-Attack
0.000756,109,51,109,UDP,DDOS-Attack
0.000673,103,57,103,ICMP,DDOS-Attack
0.000258,125,44,125,TCP,DDOS-Attack
0.000904,139,62,139,UDP,DDOS-Attack
0.00062,94,47,94,ICMP,DDOS-Attack
0.000948,97,56,97,ICMP,DDOS-Attack
0.000484,73,48,73,ICMP,DDOS-Attack
0.000364,100,49,100,TCP,DDOS-Attack
0.00064,72,43,72,ICMP,DDOS-Attack
0.0006,108,48,108,UDP,DDOS-Attack
0.000995,150,48,150,ICMP,DDOS-Attack
0.00017,85,57,85,ICMP,DDOS-Attack
0.000543,76,39,76,TCP,DDOS-Attack
0.000882,94,62,94,UDP,DDOS-Attack
0.000605,65,38,65,ICMP,DDOS-Attack
0.00078,87,59,87,ICMP,DDOS-Attack
0.000798,122,47,122,ICMP,DDOS-Attack
0.000164,98,61,98,TCP,DDOS-Attack
0.000369,74,38,74,UDP,DDOS-Attack
4.2e-05,149,56,149,ICMP,DDOS-Attack
0.000802,102,59,102,TCP,DDOS-Attack
0.000836,80,33,80,ICMP,DDOS-Attack
7.3e-05,111,57,111,UDP,DDOS-Attack
0.000325,94,36,94,UDP,DDOS-Attack
0.000563,95,54,95,TCP,DDOS-Attack
0.000431,141,48,141,TCP,DDOS-Attack
0.000701,114,60,114,UDP,DDOS-Attack
0.000637,75,57,75,TCP,DDOS-Attack
0.000585,68,45,68,TCP,DDOS-Attack
1.2e-05,129,34,129,ICMP,DDOS-Attack
0.000967,116,34,116,TCP,DDOS-Attack
0.000579,142,31,142,TCP,DDOS-Attack
0.000126,108,56,108,UDP,DDOS-Attack
0.000798,79,35,79,TCP,DDOS-Attack
0.00022,87,63,87,ICMP,DDOS-Attack
0.000918,91,47,91,UDP,DDOS-Attack
0.000623,134,35,134,ICMP,DDOS-Attack
0.000102,119,35,119,UDP,DDOS-Attack
0.000335,112,31,112,ICMP,DDOS-Attack
6.2e-05,92,31,92,ICMP,DDOS-Attack
0.00022,66,36,66,UDP,DDOS-Attack
0.000692,125,58,125,TCP,DDOS-Attack
0.000237,91,44,91,ICMP,DDOS-Attack
0.000593,147,49,147,ICMP,DDOS-Attack
0.000701,83,30,83,ICMP,DDOS-Attack
0.000247,114,55,114,TCP,DDOS-Attack
0.000224,79,57,79,UDP,DDOS-Attack
0.000885,150,64,150,UDP,DDOS-Attack
0.00063,116,52,116,ICMP,DDOS-Attack
0.000297,139,48,139,TCP,DDOS-Attack
0.000526,145,36,145,ICMP,DDOS-Attack
0.000714,73,52,73,UDP,DDOS-Attack
0.000924,99,64,99,TCP,DDOS-Attack
0.000578,92,38,92,TCP,DDOS-Attack
0.000268,149,44,149,ICMP,DDOS-Attack
0.000772,99,36,99,ICMP,DDOS-Attack
0.000827,143,51,143,TCP,DDOS-Attack
0.000424,134,51,134,ICMP,DDOS-Attack
0.00021,98,58,98,TCP,DDOS-Attack
0.00057,66,48,66,TCP,DDOS-Attack
0.000682,60,41,60,TCP,DDOS-Attack
0.000504,128,38,128,TCP,DDOS-Attack
0.000663,112,46,112,UDP,DDOS-Attack
0.000773,123,33,123,ICMP,DDOS-Attack
0.000529,73,43,73,ICMP,DDOS-Attack
0.000833,114,49,114,UDP,DDOS-Attack
0.000924,111,48,111,TCP,DDOS-Attack
0.000742,75,34,75,ICMP,DDOS-Attack
0.000489,73,62,73,TCP,DDOS-Attack
0.000903,130,35,130,TCP,DDOS-Attack
5.2e-05,63,57,63,UDP,DDOS-Attack
0.000849,61,41,61,UDP,DDOS-Attack
0.000956,134,62,134,TCP,DDOS-Attack
0.000775,128,31,128,UDP,DDOS-Attack
0.000192,107,44,107,ICMP,DDOS-Attack
0.000269,81,35,81,ICMP,DDOS-Attack
0.000666,82,56,82,ICMP,DDOS-Attack
0.000314,85,63,85,TCP,DDOS-Attack
0.000711,143,57,143,TCP,DDOS-Attack
0.000293,122,39,122,TCP,DDOS-Attack
0.000821,63,58,63,ICMP,DDOS-Attack
0.000369,140,41,140,UDP,DDOS-Attack
0.000468,80,32,80,TCP,DDOS-Attack
0.000199,117,52,117,UDP,DDOS-Attack
0.000105,86,51,86,UDP,DDOS-Attack
0.000319,110,30,110,UDP,DDOS-Attack
0.000532,87,61,87,UDP,DDOS-Attack
0.000505,120,38,120,TCP,DDOS-Attack
0.00055,86,64,86,UDP,DDOS-Attack
0.000952,76,57,76,UDP,DDOS-Attack
0.000439,105,41,105,UDP,DDOS-Attack
0.000195,123,39,123,TCP,DDOS-Attack
0.000507,118,63,118,ICMP,DDOS-Attack
2e-06,108,57,108,UDP,DDOS-Attack
0.000735,91,52,91,UDP,DDOS-Attack
0.00021,80,63,80,ICMP,DDOS-Attack
0.000591,64,39,64,TCP,DDOS-Attack
0.000478,107,54,107,ICMP,DDOS-Attack
0.000163,86,40,86,ICMP,DDOS-Attack
0.000586,91,53,91,UDP,DDOS-Attack
7.2e-05,70,37,70,ICMP,DDOS-Attack
0.000571,130,64,130,UDP,DDOS-Attack
0.000624,103,30,103,UDP,DDOS-Attack
0.000226,76,35,76,TCP,DDOS-Attack
0.00078,114,48,114,UDP,DDOS-Attack
0.000651,82,44,82,UDP,DDOS-Attack
0.000938,79,46,79,TCP,DDOS-Attack
0.000413,138,36,138,UDP,DDOS-Attack
0.000632,90,36,90,ICMP,DDOS-Attack
0.000489,78,58,78,ICMP,DDOS-Attack
0.000226,124,60,124,UDP,DDOS-Attack
0.000178,77,44,77,TCP,DDOS-Attack
0.000501,67,50,67,TCP,DDOS-Attack
0.000836,78,64,78,ICMP,DDOS-Attack
5.7e-05,137,62,137,ICMP,DDOS-Attack
0.000829,92,42,92,ICMP,DDOS-Attack
0.00014,61,36,61,ICMP,DDOS-Attack
0.000552,89,46,89,TCP,DDOS-Attack
0.000789,100,36,100,TCP,DDOS-Attack
0.000765,72,33,72,ICMP,DDOS-Attack
0.000674,77,61,77,UDP,DDOS-Attack
0.000678,90,59,90,ICMP,DDOS-Attack
0.00062,77,59,77,TCP,DDOS-Attack
0.000211,86,36,86,UDP,DDOS-Attack
0.000624,133,58,133,ICMP,DDOS-Attack
0.000274,82,30,82,UDP,DDOS-Attack
0.000485,94,37,94,ICMP,DDOS-Attack
0.000204,81,51,81,ICMP,DDOS-Attack
7.8e-05,81,55,81,UDP,DDOS-Attack
0.000974,74,59,74,ICMP,DDOS-Attack
0.000517,145,44,145,UDP,DDOS-Attack
4.4e-05,146,33,146,TCP,DDOS-Attack
0.000878,93,50,93,UDP,DDOS-Attack
0.00032,104,31,104,UDP,DDOS-Attack
0.000258,82,59,82,UDP,DDOS-Attack
0.000888,128,33,128,ICMP,DDOS-Attack
0.000506,135,37,135,TCP,DDOS-Attack
0.000584,124,44,124,UDP,DDOS-Attack
5.1e-05,72,31,72,ICMP,DDOS-Attack
0.000461,143,50,143,UDP,DDOS-Attack
0.000525,132,61,132,UDP,DDOS-Attack
0.000999,67,58,67,ICMP,DDOS-Attack
0.00043,70,38,70,TCP,DDOS-Attack
0.000255,69,43,69,UDP,DDOS-Attack
0.000337,78,40,78,UDP,DDOS-Attack
0.000461,136,57,136,UDP,DDOS-Attack
0.000615,86,51,86,ICMP,DDOS-Attack
0.000481,149,40,149,UDP,DDOS-Attack
7.4e-05,91,52,91,ICMP,DDOS-Attack
9e-05,88,44,88,UDP,DDOS-Attack
0.000509,133,33,133,UDP,DDOS-Attack
0.000947,141,56,141,TCP,DDOS-Attack
0.000304,75,31,75,UDP,DDOS-Attack
0.000303,129,32,129,UDP,DDOS-Attack
0.000303,82,53,82,TCP,DDOS-Attack
0.000448,87,50,87,ICMP,DDOS-Attack
0.00075,88,61,88,UDP,DDOS-Attack
0.000642,138,34,138,ICMP,DDOS-Attack
0.000767,99,64,99,TCP,DDOS-Attack
0.000376,105,61,105,ICMP,DDOS-Attack
0.00073,142,32,142,TCP,DDOS-Attack
0.00043,137,56,137,ICMP,DDOS-Attack
0.00094,137,34,137,UDP,DDOS-Attack
0.000137,122,49,122,UDP,DDOS-Attack
0.00092,126,46,126,UDP,DDOS-Attack
0.000475,139,30,139,TCP,DDOS-Attack
0.000793,82,38,82,UDP,DDOS-Attack
0.000439,91,52,91,UDP,DDOS-Attack
0.000597,82,63,82,TCP,DDOS-Attack
0.000274,128,56,128,UDP,DDOS-Attack
0.000748,86,37,86,ICMP,DDOS-Attack
0.000681,83,57,83,ICMP,DDOS-Attack
0.000443,86,41,86,TCP,DDOS-Attack
0.000912,86,37,86,ICMP,DDOS-Attack
0.000559,148,46,148,TCP,DDOS-Attack
0.000427,97,55,97,ICMP,DDOS-Attack
0.00043,141,55,141,ICMP,DDOS-Attack
0.000403,128,54,128,TCP,DDOS-Attack
0.000546,105,48,105,UDP,DDOS-Attack
0.000106,135,36,135,UDP,DDOS-Attack
0.000737,61,40,61,TCP,DDOS-Attack
0.000851,60,43,60,ICMP,DDOS-Attack
0.000721,148,51,148,ICMP,DDOS-Attack
0.000687,150,50,150,TCP,DDOS-Attack
0.000411,127,41,127,UDP,DDOS-Attack
0.000498,136,55,136,UDP,DDOS-Attack
0.000135,111,61,111,ICMP,DDOS-Attack
0.00088,136,63,136,TCP,DDOS-Attack
3.1e-05,98,45,98,UDP,DDOS-Attack
0.000536,60,43,60,TCP,DDOS-Attack
0.000674,82,37,82,UDP,DDOS-Attack
0.000231,108,55,108,ICMP,DDOS-Attack
0.000905,76,50,76,TCP,DDOS-Attack
0.000775,81,50,81,TCP,DDOS-Attack
0.000567,75,37,75,ICMP,DDOS-Attack
0.000983,107,49,107,TCP,DDOS-Attack
0.000849,76,53,76,TCP,DDOS-Attack
0.000501,149,60,149,TCP,DDOS-Attack
0.00015,113,60,113,ICMP,DDOS-Attack
0.00056,67,60,67,ICMP,DDOS-Attack
0.000534,79,62,79,UDP,DDOS-Attack
0.000622,80,30,80,UDP,DDOS-Attack
0.000756,60,40,60,ICMP,DDOS-Attack
0.000461,85,50,85,UDP,DDOS-Attack
0.000352,74,59,74,TCP,DDOS-Attack
0.000251,127,43,127,ICMP,DDOS-Attack
0.000413,85,37,85,UDP,DDOS-Attack
0.000329,82,40,82,UDP,DDOS-Attack
0.000146,78,63,78,TCP,DDOS-Attack
1.8e-05,68,35,68,ICMP,DDOS-Attack
0.000137,72,42,72,UDP,DDOS-Attack
0.000407,81,61,81,UDP,DDOS-Attack
0.000292,111,64,111,ICMP,DDOS-Attack
0.000662,101,51,101,TCP,DDOS-Attack
0.00042,137,31,137,UDP,DDOS-Attack
0.000727,88,39,88,TCP,DDOS-Attack
0.00044,72,54,72,ICMP,DDOS-Attack
0.000783,76,47,76,ICMP,DDOS-Attack
0.000361,65,42,65,TCP,DDOS-Attack
0.000857,129,47,129,UDP,DDOS-Attack
0.000949,62,53,62,UDP,DDOS-Attack
0.000904,83,59,83,ICMP,DDOS-Attack
0.000403,82,60,82,UDP,DDOS-Attack
0.000935,124,59,124,ICMP,DDOS-Attack
8.9e-05,126,41,126,ICMP,DDOS-Attack
0.00075,94,42,94,TCP,DDOS-Attack
0.0007,142,39,142,UDP,DDOS-Attack
0.000114,96,38,96,ICMP,DDOS-Attack
0.000154,110,62,110,TCP,DDOS-Attack
0.000462,81,49,81,TCP,DDOS-Attack
0.000282,114,42,114,TCP,DDOS-Attack
0.00012,126,36,126,TCP,DDOS-Attack
0.000683,105,52,105,TCP,DDOS-Attack
0.000872,85,44,85,TCP,DDOS-Attack
0.00015,127,44,127,ICMP,DDOS-Attack
0.000144,126,53,126,UDP,DDOS-Attack
0.000194,140,52,140,UDP,DDOS-Attack
0.000488,122,46,122,ICMP,DDOS-Attack
0.000617,85,43,85,ICMP,DDOS-Attack
0.00039,94,47,94,UDP,DDOS-Attack
0.000412,128,54,128,ICMP,DDOS-Attack
0.000235,125,45,125,TCP,DDOS-Attack
0.000578,69,45,69,TCP,DDOS-Attack
0.000921,77,50,77,ICMP,DDOS-Attack
0.000662,105,35,105,TCP,DDOS-Attack
0.000505,140,40,140,TCP,DDOS-Attack
0.000615,150,35,150,ICMP,DDOS-Attack
0.000791,97,48,97,ICMP,DDOS-Attack
0.000153,61,50,61,ICMP,DDOS-Attack
0.000795,116,38,116,UDP,DDOS-Attack
0.000608,105,63,105,UDP,DDOS-Attack
0.000334,74,35,74,UDP,DDOS-Attack
0.000537,107,40,107,TCP,DDOS-Attack
0.000708,98,48,98,UDP,DDOS-Attack
0.000349,69,43,69,ICMP,DDOS-Attack
9.1e-05,77,38,77,ICMP,DDOS-Attack
0.000116,130,47,130,TCP,DDOS-Attack
0.000347,65,33,65,TCP,DDOS-Attack
0.00071,88,56,88,ICMP,DDOS-Attack
0.000359,117,56,117,TCP,DDOS-Attack
0.000162,90,59,90,ICMP,DDOS-Attack
0.000657,91,56,91,UDP,DDOS-Attack
0.000654,66,59,66,TCP,DDOS-Attack
0.000442,106,36,106,ICMP,DDOS-Attack
0.000805,89,36,89,UDP,DDOS-Attack
0.000156,61,37,61,TCP,DDOS-Attack
0.000359,64,61,64,UDP,DDOS-Attack
0.000574,81,61,81,TCP,DDOS-Attack
0.000274,80,43,80,UDP,DDOS-Attack
0.00076,61,55,61,TCP,DDOS-Attack
0.000309,98,61,98,UDP,DDOS-Attack
0.000264,61,42,61,UDP,DDOS-Attack
0.000208,106,57,106,UDP,DDOS-Attack
0.000349,119,56,119,UDP,DDOS-Attack
0.000266,114,30,114,ICMP,DDOS-Attack
0.000792,115,53,115,UDP,DDOS-Attack
0.000137,86,33,86,UDP,DDOS-Attack
0.000813,96,30,96,UDP,DDOS-Attack
0.000472,86,53,86,UDP,DDOS-Attack
0.000795,109,54,109,TCP,DDOS-Attack
0.000938,128,57,128,UDP,DDOS-Attack
0.000508,138,58,138,UDP,DDOS-Attack
7e-06,101,49,101,ICMP,DDOS-Attack
0.000592,111,39,111,TCP,DDOS-Attack
0.000826,70,61,70,TCP,DDOS-Attack
0.000562,89,56,89,UDP,DDOS-Attack
0.000453,100,39,100,ICMP,DDOS-Attack
0.00024,99,37,99,ICMP,DDOS-Attack
0.000752,77,46,77,TCP,DDOS-Attack
8.1e-05,100,32,100,ICMP,DDOS-Attack
0.000931,112,55,112,ICMP,DDOS-Attack
0.000585,144,37,144,TCP,DDOS-Attack
0.000862,80,31,80,UDP,DDOS-Attack
0.000698,66,31,66,UDP,DDOS-Attack
0.00015,79,54,79,UDP,DDOS-Attack
0.000441,111,60,111,UDP,DDOS-Attack
0.000183,63,41,63,ICMP,DDOS-Attack
0.000224,86,43,86,ICMP,DDOS-Attack
0.000665,136,63,136,TCP,DDOS-Attack
0.000202,129,39,129,TCP,DDOS-Attack
0.000782,146,43,146,ICMP,DDOS-Attack
0.000504,101,39,101,ICMP,DDOS-Attack
0.000537,124,30,124,ICMP,DDOS-Attack
0.00067,142,63,142,UDP,DDOS-Attack
0.000256,105,31,105,ICMP,DDOS-Attack
0.00079,106,54,106,UDP,DDOS-Attack
0.000799,101,60,101,ICMP,DDOS-Attack
0.0005,135,57,135,TCP,DDOS-Attack
2e-05,65,49,65,ICMP,DDOS-Attack
6e-06,138,63,138,TCP,DDOS-Attack
0.000939,72,51,72,ICMP,DDOS-Attack
0.000352,71,56,71,UDP,DDOS-Attack
6.2e-05,105,44,105,TCP,DDOS-Attack
0.000963,127,51,127,TCP,DDOS-Attack
0.000584,124,30,124,TCP,DDOS-Attack
9.6e-05,77,46,77,ICMP,DDOS-Attack
0.000815,75,30,75,TCP,DDOS-Attack
0.000276,71,61,71,ICMP,DDOS-Attack
0.000364,122,53,122,ICMP,DDOS-Attack
0.0005,99,64,99,UDP,DDOS-Attack
0.000236,135,58,135,TCP,DDOS-Attack
0.000749,126,40,126,UDP,DDOS-Attack
0.000521,137,58,137,ICMP,DDOS-Attack
0.000493,64,35,64,TCP,DDOS-Attack
0.000609,147,60,147,UDP,DDOS-Attack
0.000113,93,56,93,TCP,DDOS-Attack
0.00066,84,50,84,TCP,DDOS-Attack
0.000905,93,39,93,ICMP,DDOS-Attack
0.000826,99,62,99,UDP,DDOS-Attack
0.000551,117,31,117,TCP,DDOS-Attack
0.000564,148,37,148,ICMP,DDOS-Attack
0.0005,95,33,95,ICMP,DDOS-Attack
0.000444,93,54,93,ICMP,DDOS-Attack
0.000167,85,48,85,TCP,DDOS-Attack
0.000279,101,33,101,ICMP,DDOS-Attack
0.000113,99,36,99,UDP,DDOS-Attack
0.000307,99,32,99,UDP,DDOS-Attack
0.000296,145,57,145,UDP,DDOS-Attack
0.000478,87,32,87,TCP,DDOS-Attack
0.00025,139,51,139,TCP,DDOS-Attack
0.000647,129,63,129,ICMP,DDOS-Attack
0.00068,109,45,109,TCP,DDOS-Attack
0.00017,94,54,94,ICMP,DDOS-Attack
0.00071,145,63,145,ICMP,DDOS-Attack
0.000466,102,58,102,ICMP,DDOS-Attack
0.000165,138,38,138,UDP,DDOS-Attack
0.000162,126,51,126,ICMP,DDOS-Attack
0.000472,115,41,115,TCP,DDOS-Attack
0.000942,148,51,148,TCP,DDOS-Attack
0.000703,96,55,96,TCP,DDOS-Attack
0.000367,108,64,108,TCP,DDOS-Attack
0.000253,109,52,109,UDP,DDOS-Attack
0.000241,67,51,67,ICMP,DDOS-Attack
0.000491,136,53,136,UDP,DDOS-Attack
0.000677,64,57,64,ICMP,DDOS-Attack
0.000682,109,36,109,TCP,DDOS-Attack
0.00083,148,41,148,TCP,DDOS-Attack
0.000942,74,59,74,UDP,DDOS-Attack
7.7e-05,78,52,78,ICMP,DDOS-Attack
8.3e-05,119,33,119,TCP,DDOS-Attack
0.00027,121,33,121,TCP,DDOS-Attack
0.000952,145,41,145,ICMP,DDOS-Attack
0.000985,125,38,125,TCP,DDOS-Attack
0.000488,80,34,80,TCP,DDOS-Attack
0.000192,136,38,136,TCP,DDOS-Attack
0.000906,93,54,93,TCP,DDOS-Attack
0.000677,149,41,149,UDP,DDOS-Attack
3.2e-05,112,46,112,ICMP,DDOS-Attack
0.000577,92,40,92,ICMP,DDOS-Attack
0.000964,82,63,82,UDP,DDOS-Attack
0.000516,99,32,99,TCP,DDOS-Attack
5.8e-05,136,51,136,UDP,DDOS-Attack
0.000972,75,57,75,UDP,DDOS-Attack
0.000685,122,31,122,UDP,DDOS-Attack
0.000516,73,46,73,ICMP,DDOS-Attack
0.000619,128,55,128,ICMP,DDOS-Attack
0.000838,69,58,69,UDP,DDOS-Attack
0.000568,74,50,74,UDP,DDOS-Attack
0.000919,113,51,113,TCP,DDOS-Attack
1e-05,67,48,67,TCP,DDOS-Attack
0.000566,78,33,78,UDP,DDOS-Attack
0.000636,129,32,129,ICMP,DDOS-Attack
0.000549,99,64,99,ICMP,DDOS-Attack
0.000185,121,32,121,ICMP,DDOS-Attack
0.000848,63,46,63,ICMP,DDOS-Attack
0.000509,79,35,79,UDP,DDOS-Attack
0.000554,119,58,119,ICMP,DDOS-Attack
8.1e-05,145,35,145,UDP,DDOS-Attack
0.000224,71,38,71,ICMP,DDOS-Attack
0.000867,90,33,90,UDP,DDOS-Attack
0.000598,103,44,103,TCP,DDOS-Attack
0.000633,132,47,132,ICMP,DDOS-Attack
0.000863,79,44,79,ICMP,DDOS-Attack
1.6e-05,113,43,113,TCP,DDOS-Attack
0.000139,104,56,104,TCP,DDOS-Attack
0.000754,98,53,98,UDP,DDOS-Attack
0.000337,102,38,102,TCP,DDOS-Attack
0.000698,101,52,101,UDP,DDOS-Attack
0.000281,72,37,72,TCP,DDOS-Attack
